showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,David,דויד הסרט,,,,,,,,2026,2026-04-02,,109,All,,Hot Cinema,331
,הסתברות לאהבה,טרום בכורה - הסתברות לאהבה,,,,,,,,2025,2026-04-02,,94,All,,Hot Cinema,331
,The Bride,הכלה!,,,,,,,,2026,2026-04-02,,126,14+,,Hot Cinema,331
,Rat Race,מיליונר מי שגומר ראשון,,,,,,,,2001,2026-04-02,,112,12+,,Hot Cinema,331
,סיפור ההגדה – דנה בנדנה,סיפור ההגדה – דנה בנדנה,,,,,,,,,2026-04-07,,60,All,,Hot Cinema,331
,Giant,ענק,,,,,,,,2025,2026-04-09,,120,,,Hot Cinema,331
,Ready or not 2: here I come,מי שעומד מאחוריי 2,,,,,,,,2026,2026-04-09,,108,,,Hot Cinema,331
,Shell,שקר היופי,,,,,,,,2024,2026-04-09,,100,,,Hot Cinema,331
,Reminders of him,מזכרת ממנו,,,,,,,,2026,2026-04-09,,114,,,Hot Cinema,331
,ליגה של גדולים,ליגה של גדולים,,,,,,,,2026,2026-04-09,,105,,,Hot Cinema,331
,איילת מטיילת,איילת מטיילת,,,,,,,,,2026-04-11,,,All,,Hot Cinema,331
,בוקר תרבות - טניה וינוקור והכינור,בוקר תרבות - טניה וינוקור והכינור,,,,,,,,,2026-04-15,,60,,,Hot Cinema,331
,אודליה יקיר - סינמה אישי,אודליה יקיר - סינמה אישי,,,,,,,,,2026-04-16,,60,,,Hot Cinema,331
,מירית גליצקי מוגזמת,מירית גליצקי מוגזמת,,,,,,,,,2026-04-16,,70,,,Hot Cinema,331
,La La Land,לה לה לנד,,,,,,,,2016,2026-04-16,,128,All,,Hot Cinema,331
,Valley of Shadows,טרום בכורה - בחזרה מההימלאיה,,,,,,,,2024,2026-04-19,,120,,,Hot Cinema,331
,נועם כהן - סינמה אישי,נועם כהן - סינמה אישי,,,,,,,,,2026-04-19,,105,,,Hot Cinema,331
,Normal,עסקים כרגיל,,,,,,,,2025,2026-04-23,,90,,,Hot Cinema,331
,Michael,מייקל,,,,,,,,2026,2026-04-23,,0,,,Hot Cinema,331
,Pirates Of The Caribbean: The Curse Of The Black P,שודדי הקאריביים: קללת הפנינה השחורה,,,,,,,,2003,2026-04-23,,143,12+,,Hot Cinema,331
,הצגה יהושוע פרוע,הצגה יהושוע פרוע,,,,,,,,,2026-04-25,,60,All,,Hot Cinema,331
,אי אפשר לעצור שינוי - אפשר להוביל אותו,אי אפשר לעצור שינוי - אפשר להוביל אותו,,,,,,,,,2026-04-29,,70,,,Hot Cinema,331
,שרנו אני המסיבה,שרנו אני המסיבה,,,,,,,,,2026-05-06,,70,,,Hot Cinema,331
,The Mood Board - הרמס והבירקין - התיק שהפך להשקעה,The Mood Board - הרמס והבירקין - התיק שהפך להשקעה,,,,,,,,,2026-05-07,,,,,Hot Cinema,331
,Billie Eilish Hit Me Hard and Soft: The Tour 3D,בילי אייליש סיבוב ההופעות HIT ME HARD 3D,,,,,,,,2026,2026-05-07,,0,,,Hot Cinema,331
,SEESTARZ,SEESTARZ,,,,,,,,,2026-05-07,,70,,,Hot Cinema,331
,Mortal Kombat II,מורטל קומבט 2,,,,,,,,2026,2026-05-07,,116,,,Hot Cinema,331
,THE SHEEP DETECTIVES,בלשי צמרת,,,,,,,,2026,2026-05-07,,0,,,Hot Cinema,331
,עדי אברהמי - תגבירי את האור שבך - מופע פסנתר אקוסטי,עדי אברהמי - תגבירי את האור שבך - מופע פסנתר אקוסטי,,,,,,,,,2026-05-07,,45,,,Hot Cinema,331
,אבו טבלה וחברים,אבו טבלה וחברים,,,,,,,,,2026-05-14,,75,,,Hot Cinema,331
,The Mood Board - איב סאן לורן המהפכה שהתחילה בטוקסידו,The Mood Board - איב סאן לורן המהפכה שהתחילה בטוקסידו,,,,,,,,,2026-05-14,,,,,Hot Cinema,331
,הופה היי - הדור הבא,הופה היי - הדור הבא,,,,,,,,,2026-05-16,,,All,,Hot Cinema,331
,C’était mieux demain,טרום בכורה - מחר יהיה טוב,,,,,,,,2025,2026-05-18,,103,,,Hot Cinema,331
,סינמה אישי גלית יאצפן - אומנות החיים בסטייל adhd,סינמה אישי גלית יאצפן - אומנות החיים בסטייל adhd,,,,,,,,,2026-05-20,,60,,,Hot Cinema,331
,סינמה אישי עם קרן אגם,סינמה אישי עם קרן אגם,,,,,,,,,2026-05-27,,70,,,Hot Cinema,331
,The Great Lillian Hall,ליליאן הול: האור שבפנים,,,,,,,,2025,2026-06-04,,110,,,Hot Cinema,331
,Slumdog Millionaire,נער החידות ממומבאי,,,,,,,,2008,2026-06-04,,120,,,Hot Cinema,331
,Masters Of The Universe,שליטי היקום,,,,,,,,2026,2026-06-04,,0,,,Hot Cinema,331
,Disclosure Day,התגלית,,,,,,,,2026,2026-06-11,,0,,,Hot Cinema,331
,המדע של המוזיקה והאהבה – ירמי קפלן ודר' ליאת יקיר,המדע של המוזיקה והאהבה – ירמי קפלן ודר' ליאת יקיר,,,,,,,,,2026-06-11,,75,,,Hot Cinema,331
,חיים ללא כיסוי,חיים ללא כיסוי,,,,,,,,2026,2026-06-11,,104,,,Hot Cinema,331
,American Hina,חינה אמריקאית,,,,,,,,2026,2026-06-11,,100,,,Hot Cinema,331
,Toy Story 5,צעצוע של סיפור 5,,,,,,,,2026,2026-06-18,,0,,,Hot Cinema,331
,נתי הגעתי הופעתי,נתי הגעתי הופעתי,,,,,,,,,2026-06-20,,70,All,,Hot Cinema,331
,Minions & Monsters,מיניונים ומפלצות,,,,,,,,2026,2026-07-02,,90,,,Hot Cinema,331
,Moana (Live Action),מואנה - לייב אקשן,,,,,,,,2026,2026-07-09,,0,,,Hot Cinema,331
,The Odyssey,האודיסאה,,,,,,,,2026,2026-07-16,,0,,,Hot Cinema,331
