showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Jim Queen,ג'ים קווין,,,,,French,,,2026,2026-09-14,,80,18+,,Lev Cinema,624
,Omaha,אומהה,,,,,English,,,2025,2026-09-17,,83,All,,Lev Cinema,624
,NOGA,נגה + שיח יוצרים,,,,,Hebrew,,,2026,2026-09-17,,95,,,Lev Cinema,624
,Primavera,מועדון שבת בבוקר – פרימוורה,,,,,Italian,,,2025,2026-09-19,,110,,,Lev Cinema,624
,Sheep In The Box,טרום בכורה – כבשה בקופסה,,,,,Japanese,,,2026,2026-09-23,,126,,,Lev Cinema,624
,Tell Me Everything,הורים בחופשת לידה – עצמאות,,,,,Hebrew,,,2026,2026-09-23,,109,12+,,Lev Cinema,624
,Primavera,פרימוורה,,,,,Italian,,,2025,2026-09-24,,110,,,Lev Cinema,624
,Parallel Tales,מעשיות מקבילות,,,,,French,,,2026,2026-10-08,,139,All,,Lev Cinema,624
,The Wizard Of Kremlin,КРЕМЛЁВСКИЙ ВОЛШЕБНИК,,,,,Russian,,,2025,2026-10-09,,152,All,,Lev Cinema,624
,Shaun the Sheep: The Beast of Mossy Bottom,שון כבשון: מצמרר מצחוק,,,,,Hebrew,,,2026,2026-10-15,,80,All,,Lev Cinema,624
,Sheep in the Box,כבשה בקופסה,,,,,Japanese,,,2026,2026-10-22,,126,All,,Lev Cinema,624
,Band Together,מנגינה חדשה,,,,,English,,,2025,2026-11-12,,90,,,Lev Cinema,624
,Where To,לאן لوين,,,,,Hebrew,,,2026,2026-11-19,,95,All,,Lev Cinema,624
,What is Love,גירושים: סיפור אהבה,,,,,French,,,2026,2026-12-17,,100,,,Lev Cinema,624
,The Money Maker,הזייפן,,,,,French,,,2026,2027-01-14,,128,,,Lev Cinema,624
,Fatherland,ארץ אבות,,,,,German,,,2026,2027-01-21,,82,,,Lev Cinema,624
,Berlin Hero,גיבור ברלינאי,,,,,German,,,2026,2027-02-11,,112,,,Lev Cinema,624
,Fjord,פיורד,,,,,Norwegian,,,2026,2027-02-18,,146,,,Lev Cinema,624
