showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,לחשוב כמו ילד עם אסף כץ,לחשוב כמו ילד עם אסף כץ,,,,,,,,,2026-03-25,,70,,,Hot Cinema,324
,Cramel,כראמל בקולנוע - פרקי הסיום של העונה החדשה,,,,,,,,2025,2026-03-26,,60,All,,Hot Cinema,324
,Maigret and the dead lover,המפקח מגרה: כולם חשודים,,,,,,,,2026,2026-03-26,,80,All,,Hot Cinema,324
,Grease,גריז,,,,,,,,1978,2026-03-26,,110,14+,,Hot Cinema,324
,Mamma Mia!,מאמה מיה!,,,,,,,,2008,2026-03-26,,108,12+,,Hot Cinema,324
,Dhurandhar: The Revenge,האמיץ: הנקמה,,,,,,,,2026,2026-03-27,,235,,,Hot Cinema,324
,Colours of Time,צבעי הזמן,,,,,,,,2026,2026-04-02,,124,,,Hot Cinema,324
,NOT WITHOUT HOPE,הישרדות ללא תקווה,,,,,,,,2025,2026-04-02,,120,,,Hot Cinema,324
,The Drama,הדרמה,,,,,,,,2026,2026-04-02,,106,,,Hot Cinema,324
,סיפור ההגדה – דנה בנדנה,סיפור ההגדה – דנה בנדנה,,,,,,,,,2026-04-07,,60,All,,Hot Cinema,324
,Giant,ענק,,,,,,,,2025,2026-04-09,,120,,,Hot Cinema,324
,Ready or not 2: here I come,מי שעומד מאחוריי 2,,,,,,,,2026,2026-04-09,,108,,,Hot Cinema,324
,"You, Me & Tuscany","אני, אתה וטוסקנה",,,,,,,,2026,2026-04-09,,0,,,Hot Cinema,324
,Shell,שקר היופי,,,,,,,,2024,2026-04-09,,100,,,Hot Cinema,324
,איילת מטיילת,איילת מטיילת,,,,,,,,,2026-04-11,,,All,,Hot Cinema,324
,בוקר תרבות - טניה וינוקור והכינור,בוקר תרבות - טניה וינוקור והכינור,,,,,,,,,2026-04-15,,60,,,Hot Cinema,324
,אודליה יקיר - סינמה אישי,אודליה יקיר - סינמה אישי,,,,,,,,,2026-04-16,,60,,,Hot Cinema,324
,La La Land,לה לה לנד,,,,,,,,2016,2026-04-16,,128,All,,Hot Cinema,324
,מירית גליצקי מוגזמת,מירית גליצקי מוגזמת,,,,,,,,,2026-04-16,,70,,,Hot Cinema,324
,Valley of Shadows,טרום בכורה - בחזרה מההימלאיה,,,,,,,,2024,2026-04-19,,120,,,Hot Cinema,324
,נועם כהן - סינמה אישי,נועם כהן - סינמה אישי,,,,,,,,,2026-04-19,,105,,,Hot Cinema,324
,Normal,עסקים כרגיל,,,,,,,,2025,2026-04-23,,90,,,Hot Cinema,324
,Michael,מייקל,,,,,,,,2026,2026-04-23,,0,,,Hot Cinema,324
,Pirates Of The Caribbean: The Curse Of The Black P,שודדי הקאריביים: קללת הפנינה השחורה,,,,,,,,2003,2026-04-23,,143,12+,,Hot Cinema,324
,הצגה יהושוע פרוע,הצגה יהושוע פרוע,,,,,,,,,2026-04-25,,60,All,,Hot Cinema,324
,אי אפשר לעצור שינוי - אפשר להוביל אותו,אי אפשר לעצור שינוי - אפשר להוביל אותו,,,,,,,,,2026-04-29,,70,,,Hot Cinema,324
,שרנו אני המסיבה,שרנו אני המסיבה,,,,,,,,,2026-05-06,,70,,,Hot Cinema,324
,The Mood Board - הרמס והבירקין - התיק שהפך להשקעה,The Mood Board - הרמס והבירקין - התיק שהפך להשקעה,,,,,,,,,2026-05-07,,,,,Hot Cinema,324
,Billie Eilish Hit Me Hard and Soft: The Tour 3D,בילי אייליש סיבוב ההופעות HIT ME HARD 3D,,,,,,,,2026,2026-05-07,,0,,,Hot Cinema,324
,Mortal Kombat II,מורטל קומבט 2,,,,,,,,2026,2026-05-07,,116,,,Hot Cinema,324
,SEESTARZ,SEESTARZ,,,,,,,,,2026-05-07,,70,,,Hot Cinema,324
,THE SHEEP DETECTIVES,בלשי צמרת,,,,,,,,2026,2026-05-07,,0,,,Hot Cinema,324
,עדי אברהמי - תגבירי את האור שבך - מופע פסנתר אקוסטי,עדי אברהמי - תגבירי את האור שבך - מופע פסנתר אקוסטי,,,,,,,,,2026-05-07,,45,,,Hot Cinema,324
,The Mood Board - איב סאן לורן המהפכה שהתחילה בטוקסידו,The Mood Board - איב סאן לורן המהפכה שהתחילה בטוקסידו,,,,,,,,,2026-05-14,,,,,Hot Cinema,324
,אבו טבלה וחברים,אבו טבלה וחברים,,,,,,,,,2026-05-14,,75,,,Hot Cinema,324
,הופה היי - הדור הבא,הופה היי - הדור הבא,,,,,,,,,2026-05-16,,,All,,Hot Cinema,324
,C’était mieux demain,טרום בכורה - מחר יהיה טוב,,,,,,,,2025,2026-05-18,,103,,,Hot Cinema,324
,סינמה אישי גלית יאצפן - אומנות החיים בסטייל adhd,סינמה אישי גלית יאצפן - אומנות החיים בסטייל adhd,,,,,,,,,2026-05-20,,60,,,Hot Cinema,324
,סינמה אישי עם קרן אגם,סינמה אישי עם קרן אגם,,,,,,,,,2026-05-27,,70,,,Hot Cinema,324
,The Great Lillian Hall,ליליאן הול: האור שבפנים,,,,,,,,2025,2026-06-04,,110,,,Hot Cinema,324
