showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,,124,,,Lev Cinema,450
,Backrooms,באקרומס,,,,,English,,,2026,2026-05-28,,110,,,Lev Cinema,450
,Rapito,בשם הבן,,,,,Italian,,,2023,2026-05-28,,134,,,Lev Cinema,450
,A Brief Affair,שישינשי אבן יהודה – שנת הבגידה שלי,,,,,Italian,,,2025,2026-05-29,,98,All,,Lev Cinema,450
,I Swear,טרום בכורה אבן יהודה – מילה שלי,,,,,English,,,2025,2026-05-31,,120,,,Lev Cinema,450
,La Grazia,החסד,,,,,Italian,,,2025,2026-06-04,,133,,,Lev Cinema,450
,Sitaare Zameen Par,בוליווד סינמה צ'אי -כוכבים על פני האדמה,,,,,Hindi,,,2025,2026-06-04,,155,,,Lev Cinema,450
,The Great Lillian Hall,ליליאן הול: האור שבפנים,,,,,English,,,2025,2026-06-04,,110,All,,Lev Cinema,450
,Scary Movie,מת לצעוק,,,,,English,,,2026,2026-06-04,,95,,,Lev Cinema,450
,KPOP Demon Hunters Singalong,KPOP Demon Hunters Singalong,,,,,English,,,2025,2026-06-10,,96,All,,Lev Cinema,450
,A Nice Indian Boy,גאים בלב – בקרוב אצלך,,,,,English,,,2025,2026-06-15,,99,All,,Lev Cinema,450
,Three Men and Vilma,"שלג, גברים וצרות אחרות",,,,,Norwegian,,,2025,2026-06-18,,92,All,,Lev Cinema,450
,I Swear,מילה שלי,,,,,English,,,2025,2026-06-25,,120,,,Lev Cinema,450
,The Invite.,ההזמנה.,,,,,English,,,2026,2026-07-09,,107,,,Lev Cinema,450
,Primavera,פרימוורה,,,,,Italian,,,2025,2026-07-23,,110,,,Lev Cinema,450
,Just an Illusion,אשליות מתוקות,,,,,French,,,2026,2026-07-23,,116,,,Lev Cinema,450
,Let It Rain,ויהי גשם,,,,,Swedish,,,2025,2026-08-20,,109,All,,Lev Cinema,450
,A Brief Affair,שנת הבגידה שלי,,,,,Italian,,,2025,2026-09-03,,98,,,Lev Cinema,450
