- - -
DATAFLOW SUMMARY
- - -
Name: NowPlayingsTmdb
Run ID: 464
Attempt: 1
Result: SUCCESS
Started (UTC): 2026-06-04T01:44:34.925174+00:00
Finished (UTC): 2026-06-04T01:51:34.509425+00:00
Duration Seconds: 419.5843
Generated At (UTC): 2026-06-04T01:51:34.509627+00:00

SUMMARY COUNTS
- dropped: 10
- mapped: 101
- merged: 80

STAGE BREAKDOWN
- dedupe|merged|deduped_into_tmdb: 80
- tmdb_choice|mapped|director_match: 4
- tmdb_choice|mapped|fallback_first_candidate: 11
- tmdb_choice|mapped|runtime_match: 8
- tmdb_choice|mapped|title_first_match: 61
- tmdb_choice|mapped|tmdb_fix_id_match: 2
- tmdb_choice|mapped|tmdb_fix_override: 2
- tmdb_search|dropped|no_candidates: 10
- write|mapped|marked_added: 6
- write|mapped|upserted: 7

COMING SOONS DETAILS
- (none)

NOW PLAYING GROUP DETAILS
- key=backrooms | status=mapped | reason=title_first_match | rep_title=backrooms | rows=726 | parsed_year=2026 | candidates=13 | chosen_tmdb=1083381 | path=title_first_match
- key=devil wears prada 2 | status=mapped | reason=tmdb_fix_override | rep_title=the devil wears prada 2 | rows=579 | parsed_year=2026 | candidates=0 | chosen_tmdb=1314481 | path=tmdb_fix_override
- key=obsession | status=mapped | reason=tmdb_fix_override | rep_title=obsession | rows=805 | parsed_year=2026 | candidates=0 | chosen_tmdb=1339713 | path=tmdb_fix_override
- key=great lillian hall | status=mapped | reason=title_first_match | rep_title=the great lillian hall | rows=410 | parsed_year=2024 | candidates=1 | chosen_tmdb=800513 | path=title_first_match
- key=saltiz | status=mapped | reason=runtime_match | rep_title=saltiz | rows=185 | parsed_year=2026 | candidates=1 | chosen_tmdb=1696940 | path=runtime_match
- key=colours of time | status=mapped | reason=title_first_match | rep_title=colours of time | rows=248 | parsed_year=2025 | candidates=2 | chosen_tmdb=1235304 | path=title_first_match
- key=animal farm | status=mapped | reason=title_first_match | rep_title=animal farm | rows=357 | parsed_year=2026 | candidates=16 | chosen_tmdb=539745 | path=title_first_match
- key=masters of the universe | status=mapped | reason=title_first_match | rep_title=masters of the universe | rows=1170 | parsed_year=2026 | candidates=11 | chosen_tmdb=454639 | path=title_first_match
- key=michael | status=mapped | reason=title_first_match | rep_title=michael | rows=683 | parsed_year=2026 | candidates=20 | chosen_tmdb=936075 | path=title_first_match
- key=super mario galaxy | status=mapped | reason=fallback_first_candidate | rep_title=super mario galaxy | rows=369 | parsed_year=2026 | candidates=1 | chosen_tmdb=1226863 | path=fallback_first_candidate
- key=hotel transylvania | status=mapped | reason=title_first_match | rep_title=hotel transylvania | rows=20 | parsed_year=2012 | candidates=9 | chosen_tmdb=76492 | path=title_first_match
- key=bear clow camp | status=dropped | reason=no_candidates | rep_title=the bear clow camp | rows=179 | parsed_year=2025 | candidates=0 | chosen_tmdb= | path=
- key=disclosure day | status=mapped | reason=title_first_match | rep_title=disclosure day | rows=415 | parsed_year=2026 | candidates=3 | chosen_tmdb=1275779 | path=title_first_match
- key=mortal kombat ii | status=mapped | reason=title_first_match | rep_title=mortal kombat ii | rows=99 | parsed_year=2026 | candidates=3 | chosen_tmdb=931285 | path=title_first_match
- key=scary movie | status=mapped | reason=title_first_match | rep_title=scary movie | rows=692 | parsed_year=2026 | candidates=20 | chosen_tmdb=1273221 | path=title_first_match
- key=sheep detectives | status=mapped | reason=title_first_match | rep_title=the sheep detectives | rows=290 | parsed_year=2026 | candidates=1 | chosen_tmdb=1301421 | path=title_first_match
- key=not without hope | status=mapped | reason=title_first_match | rep_title=not without hope | rows=205 | parsed_year=2025 | candidates=1 | chosen_tmdb=339849 | path=title_first_match
- key=mandalorian and grogu | status=mapped | reason=title_first_match | rep_title=the mandalorian and grogu | rows=337 | parsed_year=2026 | candidates=1 | chosen_tmdb=1228710 | path=title_first_match
- key=leave one day | status=mapped | reason=title_first_match | rep_title=leave one day | rows=7 | parsed_year=2025 | candidates=1 | chosen_tmdb=1277884 | path=title_first_match
- key=late shift | status=mapped | reason=title_first_match | rep_title=late shift | rows=20 | parsed_year=2025 | candidates=4 | chosen_tmdb=1356670 | path=title_first_match
- key=slumdog millionaire | status=mapped | reason=title_first_match | rep_title=slumdog millionaire | rows=8 | parsed_year=2008 | candidates=1 | chosen_tmdb=12405 | path=title_first_match
- key=last whale singer | status=mapped | reason=fallback_first_candidate | rep_title=the last whale singer | rows=126 | parsed_year=2025 | candidates=2 | chosen_tmdb=677558 | path=fallback_first_candidate
- key=passanger | status=mapped | reason=fallback_first_candidate | rep_title=passanger | rows=34 | parsed_year=2026 | candidates=1 | chosen_tmdb=1637792 | path=fallback_first_candidate
- key=fifth element | status=mapped | reason=title_first_match | rep_title=the fifth element | rows=9 | parsed_year=1997 | candidates=2 | chosen_tmdb=18 | path=title_first_match
- key=reminders of him | status=mapped | reason=title_first_match | rep_title=reminders of him | rows=58 | parsed_year=2026 | candidates=1 | chosen_tmdb=1367642 | path=title_first_match
- key=grease | status=mapped | reason=title_first_match | rep_title=grease | rows=10 | parsed_year=1978 | candidates=20 | chosen_tmdb=621 | path=title_first_match
- key=four love letters | status=mapped | reason=fallback_first_candidate | rep_title=four love letters | rows=17 | parsed_year=2026 | candidates=1 | chosen_tmdb=1293244 | path=fallback_first_candidate
- key=in the grey | status=mapped | reason=title_first_match | rep_title=in the grey | rows=299 | parsed_year=2026 | candidates=20 | chosen_tmdb=1122573 | path=title_first_match
- key=jerry maguire | status=mapped | reason=title_first_match | rep_title=jerry maguire | rows=27 | parsed_year=1996 | candidates=1 | chosen_tmdb=9390 | path=title_first_match
- key=spiked | status=mapped | reason=title_first_match | rep_title=spiked | rows=121 | parsed_year=2025 | candidates=9 | chosen_tmdb=1470334 | path=title_first_match
- key=forrest gump | status=mapped | reason=title_first_match | rep_title=forrest gump | rows=1 | parsed_year=1994 | candidates=2 | chosen_tmdb=13 | path=title_first_match
- key=adventures of priscilla queen of the desert | status=mapped | reason=title_first_match | rep_title=the adventures of priscilla queen of the desert | rows=5 | parsed_year=1994 | candidates=1 | chosen_tmdb=2759 | path=title_first_match
- key=fantasy life | status=mapped | reason=director_match | rep_title=fantasy life | rows=85 | parsed_year=2025 | candidates=5 | chosen_tmdb=1421977 | path=director_match
- key=bohemian rhapsody | status=mapped | reason=title_first_match | rep_title=bohemian rhapsody | rows=11 | parsed_year=2018 | candidates=6 | chosen_tmdb=424694 | path=title_first_match
- key=hoppers | status=mapped | reason=title_first_match | rep_title=hoppers | rows=160 | parsed_year=2026 | candidates=16 | chosen_tmdb=1327819 | path=title_first_match
- key=muhamad naama | status=dropped | reason=no_candidates | rep_title=muhamad naama | rows=2 | parsed_year=2024 | candidates=0 | chosen_tmdb= | path=
- key=eden | status=mapped | reason=tmdb_fix_id_match | rep_title=eden | rows=11 | parsed_year=2024 | candidates=24 | chosen_tmdb=1042834 | path=tmdb_fix_id_match
- key=normal | status=mapped | reason=fallback_first_candidate | rep_title=normal | rows=6 | parsed_year=2025 | candidates=24 | chosen_tmdb=1285728 | path=fallback_first_candidate
- key=stolen girl | status=mapped | reason=title_first_match | rep_title=stolen girl | rows=203 | parsed_year=2025 | candidates=2 | chosen_tmdb=1280450 | path=title_first_match
- key=five baloons | status=dropped | reason=no_candidates | rep_title=five baloons | rows=2 | parsed_year= | candidates=0 | chosen_tmdb= | path=
- key=project hail mary | status=mapped | reason=title_first_match | rep_title=project hail mary | rows=65 | parsed_year=2026 | candidates=1 | chosen_tmdb=687163 | path=title_first_match
- key=wonder | status=mapped | reason=runtime_match | rep_title=wonder | rows=1 | parsed_year=2017 | candidates=24 | chosen_tmdb=406997 | path=runtime_match
- key=choral | status=mapped | reason=title_first_match | rep_title=the choral | rows=59 | parsed_year=2025 | candidates=11 | chosen_tmdb=1262815 | path=title_first_match
- key=hot cinema | status=dropped | reason=no_candidates | rep_title=hot cinema | rows=4 | parsed_year= | candidates=0 | chosen_tmdb= | path=
- key=shell | status=mapped | reason=title_first_match | rep_title=shell | rows=18 | parsed_year=2024 | candidates=24 | chosen_tmdb=1365490 | path=title_first_match
- key=hokum | status=mapped | reason=title_first_match | rep_title=hokum | rows=40 | parsed_year=2026 | candidates=6 | chosen_tmdb=1430077 | path=title_first_match
- key=lior duvdevani | status=dropped | reason=no_candidates | rep_title=lior duvdevani | rows=1 | parsed_year=2024 | candidates=0 | chosen_tmdb= | path=
- key=abba | status=mapped | reason=title_first_match | rep_title=abba | rows=1 | parsed_year= | candidates=20 | chosen_tmdb=1309201 | path=title_first_match
- key=david | status=mapped | reason=title_first_match | rep_title=david | rows=67 | parsed_year=2025 | candidates=24 | chosen_tmdb=1167307 | path=title_first_match
- key=pretty woman | status=mapped | reason=title_first_match | rep_title=pretty woman | rows=2 | parsed_year=1990 | candidates=12 | chosen_tmdb=114 | path=title_first_match
- key=no signal | status=mapped | reason=title_first_match | rep_title=no signal | rows=19 | parsed_year=2025 | candidates=20 | chosen_tmdb=1284787 | path=title_first_match
- key=comedy bar daniel cohen | status=dropped | reason=no_candidates | rep_title=comedy bar daniel cohen | rows=3 | parsed_year=2024 | candidates=0 | chosen_tmdb= | path=
- key=goat | status=mapped | reason=title_first_match | rep_title=goat | rows=69 | parsed_year=2026 | candidates=20 | chosen_tmdb=1297842 | path=title_first_match
- key=pulp fiction | status=mapped | reason=title_first_match | rep_title=pulp fiction | rows=1 | parsed_year=1994 | candidates=7 | chosen_tmdb=680 | path=title_first_match
- key=nino | status=mapped | reason=title_first_match | rep_title=nino | rows=9 | parsed_year=2025 | candidates=24 | chosen_tmdb=1313229 | path=title_first_match
- key=two women | status=mapped | reason=title_first_match | rep_title=two women | rows=5 | parsed_year=2025 | candidates=20 | chosen_tmdb=1073588 | path=title_first_match
- key=bad boy and me 2 | status=mapped | reason=director_match | rep_title=the bad boy and me 2 | rows=10 | parsed_year=2025 | candidates=2 | chosen_tmdb=1429520 | path=director_match
- key=freuds last session | status=mapped | reason=title_first_match | rep_title=freuds last session | rows=4 | parsed_year=2023 | candidates=1 | chosen_tmdb=1025491 | path=title_first_match
- key=pirates of the caribbean the curse of the black p | status=mapped | reason=runtime_match | rep_title=pirates of the caribbean the curse of the black p | rows=1 | parsed_year=2003 | candidates=3 | chosen_tmdb=22 | path=runtime_match
- key=substance | status=mapped | reason=title_first_match | rep_title=the substance | rows=1 | parsed_year=2024 | candidates=13 | chosen_tmdb=933260 | path=title_first_match
- key=tuner | status=mapped | reason=tmdb_fix_id_match | rep_title=tuner | rows=1 | parsed_year=2025 | candidates=17 | chosen_tmdb=1340206 | path=tmdb_fix_id_match
- key=american hina | status=mapped | reason=fallback_first_candidate | rep_title=american hina | rows=1 | parsed_year=2026 | candidates=1 | chosen_tmdb=1683714 | path=fallback_first_candidate
