showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
15:30,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/229650?lang=en,https://tickets5.planetcinema.co.il/order/229650?lang=he,Regular,3D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
16:45,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226594?lang=en,https://tickets5.planetcinema.co.il/order/226594?lang=he,Regular,2D,English,Hebrew,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
17:15,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226176?lang=en,https://tickets5.planetcinema.co.il/order/226176?lang=he,Regular,2D,English,Hebrew,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
17:45,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226950?lang=en,https://tickets5.planetcinema.co.il/order/226950?lang=he,Regular,2D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
19:30,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226173?lang=en,https://tickets5.planetcinema.co.il/order/226173?lang=he,Regular,2D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
19:45,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/225736?lang=en,https://tickets5.planetcinema.co.il/order/225736?lang=he,Regular,2D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
20:00,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226952?lang=en,https://tickets5.planetcinema.co.il/order/226952?lang=he,Regular,2D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
21:45,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226174?lang=en,https://tickets5.planetcinema.co.il/order/226174?lang=he,Regular,2D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
22:15,Super Mario Galaxy,סופר מריו גלקסי,https://tickets5.planetcinema.co.il/order/226953?lang=en,https://tickets5.planetcinema.co.il/order/226953?lang=he,Regular,2D,English,,2026-04-19,2026,,,98,All,Ayalon,Yes Planet,359
15:30,The Mummy,מומיה,https://tickets5.planetcinema.co.il/order/226736?lang=en,https://tickets5.planetcinema.co.il/order/226736?lang=he,Regular,2D,English,,2026-04-19,2026,,Lee Cronin,135,16+,Ayalon,Yes Planet,359
18:15,The Mummy,מומיה,https://tickets5.planetcinema.co.il/order/226738?lang=en,https://tickets5.planetcinema.co.il/order/226738?lang=he,Regular,2D,English,,2026-04-19,2026,,Lee Cronin,135,16+,Ayalon,Yes Planet,359
21:00,The Mummy,מומיה,https://tickets5.planetcinema.co.il/order/226740?lang=en,https://tickets5.planetcinema.co.il/order/226740?lang=he,Regular,2D,English,,2026-04-19,2026,,Lee Cronin,135,16+,Ayalon,Yes Planet,359
17:00,The Drama,הדרמה,https://tickets5.planetcinema.co.il/order/226049?lang=en,https://tickets5.planetcinema.co.il/order/226049?lang=he,Regular,2D,English,,2026-04-19,2026,,Kristoffer Borgli,110,12+,Ayalon,Yes Planet,359
19:20,The Drama,הדרמה,https://tickets5.planetcinema.co.il/order/226050?lang=en,https://tickets5.planetcinema.co.il/order/226050?lang=he,Regular,2D,English,,2026-04-19,2026,,Kristoffer Borgli,110,12+,Ayalon,Yes Planet,359
22:15,The Drama,הדרמה,https://tickets5.planetcinema.co.il/order/226084?lang=en,https://tickets5.planetcinema.co.il/order/226084?lang=he,Regular,2D,English,,2026-04-19,2026,,Kristoffer Borgli,110,12+,Ayalon,Yes Planet,359
15:00,David,דויד הסרט,https://tickets5.planetcinema.co.il/order/227556?lang=en,https://tickets5.planetcinema.co.il/order/227556?lang=he,Regular,2D,English,Hebrew,2026-04-19,2025,,,110,All,Ayalon,Yes Planet,359
16:45,Five Seconds,חמש שניות,https://tickets5.planetcinema.co.il/order/225847?lang=en,https://tickets5.planetcinema.co.il/order/225847?lang=he,Regular,2D,IT,,2026-04-19,2025,,פאולו וירזי,105,All,Ayalon,Yes Planet,359
19:00,Five Seconds,חמש שניות,https://tickets5.planetcinema.co.il/order/225848?lang=en,https://tickets5.planetcinema.co.il/order/225848?lang=he,Regular,2D,IT,,2026-04-19,2025,,פאולו וירזי,105,All,Ayalon,Yes Planet,359
21:15,Five Seconds,חמש שניות,https://tickets5.planetcinema.co.il/order/225850?lang=en,https://tickets5.planetcinema.co.il/order/225850?lang=he,Regular,2D,IT,,2026-04-19,2025,,פאולו וירזי,105,All,Ayalon,Yes Planet,359
14:00,Fleak,עולם המשאלות,https://tickets5.planetcinema.co.il/order/227059?lang=en,https://tickets5.planetcinema.co.il/order/227059?lang=he,Regular,2D,Hebrew,Hebrew,2026-04-19,2025,,,83,All,Ayalon,Yes Planet,359
15:45,Freud's Last Session,הטיפול האחרון של פרויד,https://tickets5.planetcinema.co.il/order/227007?lang=en,https://tickets5.planetcinema.co.il/order/227007?lang=he,Regular,2D,English,,2026-04-19,2023,,מתיו בראון,108,12+,Ayalon,Yes Planet,359
17:30,Giant,ענק,https://tickets5.planetcinema.co.il/order/227557?lang=en,https://tickets5.planetcinema.co.il/order/227557?lang=he,Regular,2D,English,,2026-04-19,2025,,רואן אתלי,110,All,Ayalon,Yes Planet,359
19:45,Giant,ענק,https://tickets5.planetcinema.co.il/order/227558?lang=en,https://tickets5.planetcinema.co.il/order/227558?lang=he,Regular,2D,English,,2026-04-19,2025,,רואן אתלי,110,All,Ayalon,Yes Planet,359
22:00,Giant,ענק,https://tickets5.planetcinema.co.il/order/227559?lang=en,https://tickets5.planetcinema.co.il/order/227559?lang=he,Regular,2D,English,,2026-04-19,2025,,רואן אתלי,110,All,Ayalon,Yes Planet,359
15:10,GOAT,להעז בגדול,https://tickets5.planetcinema.co.il/order/227624?lang=en,https://tickets5.planetcinema.co.il/order/227624?lang=he,Regular,2D,English,Hebrew,2026-04-19,2026,,,100,All,Ayalon,Yes Planet,359
18:00,GOAT,להעז בגדול,https://tickets5.planetcinema.co.il/order/227041?lang=en,https://tickets5.planetcinema.co.il/order/227041?lang=he,Regular,2D,English,Hebrew,2026-04-19,2026,,,100,All,Ayalon,Yes Planet,359
17:00,Hoppers,קופצים בראש,https://tickets5.planetcinema.co.il/order/226107?lang=en,https://tickets5.planetcinema.co.il/order/226107?lang=he,Regular,2D,English,Hebrew,2026-04-19,2026,,,104,All,Ayalon,Yes Planet,359
17:30,Hoppers,קופצים בראש,https://tickets5.planetcinema.co.il/order/225748?lang=en,https://tickets5.planetcinema.co.il/order/225748?lang=he,Regular,2D,English,,2026-04-19,2026,,,104,All,Ayalon,Yes Planet,359
20:00,Hoppers,קופצים בראש,https://tickets5.planetcinema.co.il/order/225896?lang=en,https://tickets5.planetcinema.co.il/order/225896?lang=he,Regular,2D,English,,2026-04-19,2026,,,104,All,Ayalon,Yes Planet,359
22:15,Hoppers,קופצים בראש,https://tickets5.planetcinema.co.il/order/225898?lang=en,https://tickets5.planetcinema.co.il/order/225898?lang=he,Regular,2D,English,,2026-04-19,2026,,,104,All,Ayalon,Yes Planet,359
20:15,Madly,השיגעון שלנו,https://tickets5.planetcinema.co.il/order/227020?lang=en,https://tickets5.planetcinema.co.il/order/227020?lang=he,Regular,2D,IT,,2026-04-19,2025,,פאולו ג'נובזה,97,14+,Ayalon,Yes Planet,359
15:15,no signal,איך שגעתי ת'שודדים,https://tickets5.planetcinema.co.il/order/226753?lang=en,https://tickets5.planetcinema.co.il/order/226753?lang=he,Regular,2D,Hebrew,Hebrew,2026-04-19,2025,,,80,,Ayalon,Yes Planet,359
