cinema,date,time,title,snif,type
CC,03/12/2024,13:00,Emilia Pérez,Beer Sheva,R
CC,03/12/2024,16:00,Emilia Pérez,Beer Sheva,R
CC,03/12/2024,19:00,Emilia Pérez,Beer Sheva,R
CC,03/12/2024,13:45,Emilia Pérez,Chadera,R
CC,03/12/2024,19:10,Emilia Pérez,Chadera,R
CC,03/12/2024,15:50,Emilia Pérez,Ashdod,R
YP,03/12/2024,17:40,Emilia Pérez,Rishon Letzion,R
YP,03/12/2024,17:00,Emilia Pérez,Ayalon,R
YP,03/12/2024,15:00,Emilia Pérez,Zichron Yaakov,R
YP,03/12/2024,14:30,Emilia Pérez,Haifa,R
YP,03/12/2024,14:20,Emilia Pérez,Jerusalem,R
LC,03/12/2024,21:15,Gladiator II,Tel Aviv,R
HC,03/12/2024,18:40,Gladiator II,Carmiel,R
HC,03/12/2024,21:20,Gladiator II,Nahariya,R
HC,03/12/2024,14:30,Gladiator II,Kiryat Bialik,R
HC,03/12/2024,17:10,Gladiator II,Kiryat Bialik,R
HC,03/12/2024,19:10,Gladiator II,Kiryat Bialik,R
HC,03/12/2024,20:10,Gladiator II,Kiryat Bialik,R
HC,03/12/2024,22:10,Gladiator II,Kiryat Bialik,R
HC,03/12/2024,14:00,Gladiator II,Haifa,R
HC,03/12/2024,17:00,Gladiator II,Haifa,R
HC,03/12/2024,18:45,Gladiator II,Haifa,R
HC,03/12/2024,20:00,Gladiator II,Haifa,R
HC,03/12/2024,21:45,Gladiator II,Haifa,R
HC,03/12/2024,14:05,Gladiator II,Kfar Saba,R
HC,03/12/2024,17:10,Gladiator II,Kfar Saba,R
HC,03/12/2024,19:00,Gladiator II,Kfar Saba,R
HC,03/12/2024,21:30,Gladiator II,Kfar Saba,R
HC,03/12/2024,22:10,Gladiator II,Kfar Saba,R
HC,03/12/2024,12:45,Gladiator II,Petach Tikvah,R
HC,03/12/2024,15:50,Gladiator II,Petach Tikvah,R
HC,03/12/2024,18:50,Gladiator II,Petach Tikvah,R
HC,03/12/2024,21:50,Gladiator II,Petach Tikvah,R
HC,03/12/2024,15:50,Gladiator II,Modiin,R
HC,03/12/2024,18:50,Gladiator II,Modiin,R
HC,03/12/2024,21:50,Gladiator II,Modiin,R
HC,03/12/2024,13:50,Gladiator II,Rehovot,R
HC,03/12/2024,20:15,Gladiator II,Rehovot,R
HC,03/12/2024,21:50,Gladiator II,Rehovot,R
HC,03/12/2024,21:00,Gladiator II,Ashdod,R
HC,03/12/2024,17:00,Gladiator II,Ashkelon,R
HC,03/12/2024,20:00,Gladiator II,Ashkelon,R
ML,03/12/2024,12:30,Gladiator II,Carmiel,UPGRADE
ML,03/12/2024,15:30,Gladiator II,Carmiel,UPGRADE
ML,03/12/2024,18:30,Gladiator II,Carmiel,UPGRADE
ML,03/12/2024,21:30,Gladiator II,Carmiel,UPGRADE
ML,03/12/2024,13:30,Gladiator II,Haifa,R
ML,03/12/2024,17:55,Gladiator II,Haifa,UPGRADE
ML,03/12/2024,20:15,Gladiator II,Haifa,R
ML,03/12/2024,21:00,Gladiator II,Haifa,UPGRADE
ML,03/12/2024,12:40,Gladiator II,Netanya,R
ML,03/12/2024,15:50,Gladiator II,Netanya,R
ML,03/12/2024,19:00,Gladiator II,Netanya,R
ML,03/12/2024,21:30,Gladiator II,Netanya,UPGRADE
CC,03/12/2024,14:00,Gladiator II,Glilot,R
CC,03/12/2024,17:10,Gladiator II,Glilot,R
CC,03/12/2024,19:40,Gladiator II,Glilot,R
CC,03/12/2024,21:20,Gladiator II,Glilot,R
CC,03/12/2024,13:30,Gladiator II,Rishon Letzion,R
CC,03/12/2024,20:40,Gladiator II,Rishon Letzion,R
CC,03/12/2024,21:20,Gladiator II,Rishon Letzion,R
CC,03/12/2024,13:10,Gladiator II,Jerusalem,R
CC,03/12/2024,16:15,Gladiator II,Jerusalem,R
CC,03/12/2024,19:20,Gladiator II,Jerusalem,R
CC,03/12/2024,21:20,Gladiator II,Jerusalem,R
CC,03/12/2024,22:20,Gladiator II,Jerusalem,R
CC,03/12/2024,22:00,Gladiator II,Jerusalem,VIP
CC,03/12/2024,21:40,Gladiator II,Kfar Saba,Prime
CC,03/12/2024,13:00,Gladiator II,Netanya,Prime
CC,03/12/2024,21:15,Gladiator II,Netanya,Prime
CC,03/12/2024,14:10,Gladiator II,Beer Sheva,R
CC,03/12/2024,18:20,Gladiator II,Beer Sheva,R
CC,03/12/2024,21:30,Gladiator II,Beer Sheva,R
CC,03/12/2024,13:30,Gladiator II,Chadera,R
CC,03/12/2024,19:00,Gladiator II,Chadera,R
CC,03/12/2024,22:00,Gladiator II,Chadera,R
CC,03/12/2024,14:00,Gladiator II,Ashdod,R
CC,03/12/2024,15:20,Gladiator II,Ashdod,R
CC,03/12/2024,18:40,Gladiator II,Ashdod,R
CC,03/12/2024,20:00,Gladiator II,Ashdod,R
CC,03/12/2024,22:00,Gladiator II,Ashdod,R
YP,03/12/2024,14:00,Gladiator II,Rishon Letzion,R
YP,03/12/2024,17:00,Gladiator II,Rishon Letzion,R
YP,03/12/2024,20:30,Gladiator II,Rishon Letzion,R
YP,03/12/2024,21:20,Gladiator II,Rishon Letzion,R
YP,03/12/2024,18:15,Gladiator II,Rishon Letzion,VIP
YP,03/12/2024,21:00,Gladiator II,Rishon Letzion,VIP
YP,03/12/2024,22:00,Gladiator II,Rishon Letzion,VIP
YP,03/12/2024,21:00,Gladiator II,Rishon Letzion,SCREENX
YP,03/12/2024,14:20,Gladiator II,Ayalon,R
YP,03/12/2024,17:30,Gladiator II,Ayalon,R
YP,03/12/2024,20:30,Gladiator II,Ayalon,R
YP,03/12/2024,15:00,Gladiator II,Beer Sheva,R
YP,03/12/2024,18:00,Gladiator II,Beer Sheva,R
YP,03/12/2024,21:00,Gladiator II,Beer Sheva,R
YP,03/12/2024,20:40,Gladiator II,Beer Sheva,SCREENX
YP,03/12/2024,14:30,Gladiator II,Zichron Yaakov,R
YP,03/12/2024,17:30,Gladiator II,Zichron Yaakov,R
YP,03/12/2024,20:30,Gladiator II,Zichron Yaakov,R
YP,03/12/2024,21:20,Gladiator II,Zichron Yaakov,VIP
YP,03/12/2024,14:30,Gladiator II,Haifa,R
YP,03/12/2024,14:30,Gladiator II,Haifa,R
YP,03/12/2024,17:30,Gladiator II,Haifa,R
YP,03/12/2024,17:30,Gladiator II,Haifa,R
YP,03/12/2024,20:30,Gladiator II,Haifa,R
YP,03/12/2024,20:30,Gladiator II,Haifa,R
YP,03/12/2024,18:40,Gladiator II,Haifa,VIP
YP,03/12/2024,20:30,Gladiator II,Haifa,SCREENX
YP,03/12/2024,14:15,Gladiator II,Jerusalem,R
YP,03/12/2024,17:15,Gladiator II,Jerusalem,R
YP,03/12/2024,18:20,Gladiator II,Jerusalem,R
YP,03/12/2024,20:15,Gladiator II,Jerusalem,R
YP,03/12/2024,21:30,Gladiator II,Jerusalem,R
RH,03/12/2024,14:00,Gladiator II,Givataim,R
RH,03/12/2024,17:00,Gladiator II,Givataim,R
RH,03/12/2024,20:50,Gladiator II,Givataim,R
RH,03/12/2024,17:30,Gladiator II,Tel Aviv,R
RH,03/12/2024,17:30,Gladiator II,Kiryat Ono,R
RH,03/12/2024,21:15,Gladiator II,Kiryat Ono,R
HC,03/12/2024,15:30,Goodrich,Kiryat Bialik,R
HC,03/12/2024,12:15,Goodrich,Haifa,R
HC,03/12/2024,16:20,Goodrich,Kfar Saba,R
ML,03/12/2024,14:15,Here,Carmiel,R
ML,03/12/2024,19:00,Here,Carmiel,R
ML,03/12/2024,21:25,Here,Carmiel,R
ML,03/12/2024,13:15,Here,Haifa,UPGRADE
ML,03/12/2024,15:35,Here,Haifa,UPGRADE
ML,03/12/2024,18:25,Here,Haifa,R
ML,03/12/2024,21:45,Here,Haifa,R
ML,03/12/2024,14:05,Here,Netanya,UPGRADE
ML,03/12/2024,16:30,Here,Netanya,UPGRADE
ML,03/12/2024,18:55,Here,Netanya,UPGRADE
ML,03/12/2024,21:25,Here,Netanya,UPGRADE
HC,03/12/2024,19:45,Here,Carmiel,R
HC,03/12/2024,19:05,Here,Nahariya,R
HC,03/12/2024,14:00,Here,Kiryat Bialik,R
HC,03/12/2024,16:30,Here,Kiryat Bialik,R
HC,03/12/2024,11:50,Here,Haifa,R
HC,03/12/2024,14:10,Here,Haifa,R
HC,03/12/2024,20:00,Here,Haifa,R
HC,03/12/2024,11:50,Here,Kfar Saba,R
HC,03/12/2024,14:10,Here,Kfar Saba,R
HC,03/12/2024,19:45,Here,Kfar Saba,R
HC,03/12/2024,16:30,Here,Petach Tikvah,R
HC,03/12/2024,16:35,Here,Modiin,R
HC,03/12/2024,21:15,Here,Modiin,R
HC,03/12/2024,17:10,Here,Rehovot,R
HC,03/12/2024,21:10,Here,Ashdod,R
HC,03/12/2024,19:30,Here,Ashkelon,R
HC,03/12/2024,21:45,Here,Ashkelon,R
YP,03/12/2024,13:15,Here,Rishon Letzion,R
YP,03/12/2024,13:10,Here,Ayalon,R
YP,03/12/2024,13:45,Here,Zichron Yaakov,R
YP,03/12/2024,13:45,Here,Haifa,R
YP,03/12/2024,16:00,Here,Haifa,R
YP,03/12/2024,13:40,Here,Jerusalem,R
RH,03/12/2024,14:00,Here,Givataim,R
ML,03/12/2024,22:20,Heretic,Netanya,R
YP,03/12/2024,17:30,Heretic,Rishon Letzion,R
YP,03/12/2024,19:45,Heretic,Rishon Letzion,R
YP,03/12/2024,22:00,Heretic,Rishon Letzion,R
YP,03/12/2024,17:20,Heretic,Ayalon,R
YP,03/12/2024,19:50,Heretic,Ayalon,R
YP,03/12/2024,22:20,Heretic,Ayalon,R
YP,03/12/2024,17:15,Heretic,Beer Sheva,R
YP,03/12/2024,19:40,Heretic,Beer Sheva,R
YP,03/12/2024,22:00,Heretic,Beer Sheva,R
YP,03/12/2024,17:20,Heretic,Zichron Yaakov,R
YP,03/12/2024,19:35,Heretic,Zichron Yaakov,R
YP,03/12/2024,21:50,Heretic,Zichron Yaakov,R
YP,03/12/2024,19:20,Heretic,Haifa,R
YP,03/12/2024,21:45,Heretic,Haifa,R
YP,03/12/2024,17:00,Heretic,Jerusalem,R
YP,03/12/2024,19:20,Heretic,Jerusalem,R
YP,03/12/2024,21:45,Heretic,Jerusalem,R
HC,03/12/2024,22:05,Heretic,Carmiel,R
HC,03/12/2024,22:10,Heretic,Kiryat Bialik,R
HC,03/12/2024,22:15,Heretic,Haifa,R
HC,03/12/2024,22:10,Heretic,Kfar Saba,R
HC,03/12/2024,22:10,Heretic,Modiin,R
CC,03/12/2024,19:10,Heretic,Glilot,R
CC,03/12/2024,21:50,Heretic,Glilot,R
CC,03/12/2024,16:40,Heretic,Rishon Letzion,R
CC,03/12/2024,19:00,Heretic,Rishon Letzion,R
CC,03/12/2024,21:50,Heretic,Rishon Letzion,R
CC,03/12/2024,22:30,Heretic,Jerusalem,R
CC,03/12/2024,21:50,Heretic,Kfar Saba,R
CC,03/12/2024,16:00,Heretic,Kfar Saba,Prime
CC,03/12/2024,18:50,Heretic,Kfar Saba,Prime
CC,03/12/2024,19:00,Heretic,Netanya,R
CC,03/12/2024,21:45,Heretic,Netanya,R
CC,03/12/2024,13:40,Heretic,Beer Sheva,R
CC,03/12/2024,16:20,Heretic,Beer Sheva,R
CC,03/12/2024,19:10,Heretic,Beer Sheva,R
CC,03/12/2024,22:10,Heretic,Beer Sheva,R
CC,03/12/2024,16:20,Heretic,Chadera,R
CC,03/12/2024,19:00,Heretic,Chadera,R
CC,03/12/2024,21:40,Heretic,Chadera,R
CC,03/12/2024,19:00,Heretic,Ashdod,R
CC,03/12/2024,21:50,Heretic,Ashdod,R
RH,03/12/2024,17:00,Heretic,Givataim,R
RH,03/12/2024,19:30,Heretic,Givataim,R
RH,03/12/2024,21:50,Heretic,Givataim,R
ML,03/12/2024,22:00,Hounds of War,Netanya,R
HC,03/12/2024,22:00,Hounds of War,Kiryat Bialik,R
CC,03/12/2024,21:40,Hounds of War,Rishon Letzion,R
CC,03/12/2024,21:30,Hounds of War,Jerusalem,R
CC,03/12/2024,21:40,Hounds of War,Kfar Saba,R
YP,03/12/2024,13:00,Hounds of War,Rishon Letzion,R
YP,03/12/2024,15:00,Hounds of War,Rishon Letzion,R
CC,03/12/2024,22:00,Hounds of War,Beer Sheva,R
CC,03/12/2024,22:00,Hounds of War,Chadera,R
YP,03/12/2024,14:20,Hounds of War,Ayalon,R
YP,03/12/2024,21:20,Hounds of War,Beer Sheva,R
YP,03/12/2024,22:00,Hounds of War,Zichron Yaakov,R
YP,03/12/2024,19:10,Hounds of War,Haifa,R
YP,03/12/2024,22:10,Hounds of War,Jerusalem,R
YP,03/12/2024,14:10,It Ends with Us,Ayalon,R
HC,03/12/2024,13:10,La Cocina,Haifa,R
HC,03/12/2024,16:00,La Cocina,Haifa,R
HC,03/12/2024,13:30,La Cocina,Kfar Saba,R
HC,03/12/2024,18:40,La Cocina,Kfar Saba,R
ML,03/12/2024,15:20,La petite vadrouille,Carmiel,R
ML,03/12/2024,20:00,La petite vadrouille,Netanya,R
HC,03/12/2024,13:20,La petite vadrouille,Kiryat Bialik,R
HC,03/12/2024,17:50,La petite vadrouille,Kiryat Bialik,R
HC,03/12/2024,20:00,La petite vadrouille,Kiryat Bialik,R
HC,03/12/2024,13:30,La petite vadrouille,Haifa,R
HC,03/12/2024,15:40,La petite vadrouille,Haifa,R
HC,03/12/2024,17:50,La petite vadrouille,Haifa,R
HC,03/12/2024,20:00,La petite vadrouille,Haifa,R
HC,03/12/2024,13:10,La petite vadrouille,Kfar Saba,R
HC,03/12/2024,15:20,La petite vadrouille,Kfar Saba,R
HC,03/12/2024,20:05,La petite vadrouille,Kfar Saba,R
HC,03/12/2024,14:30,La petite vadrouille,Petach Tikvah,R
HC,03/12/2024,19:50,La petite vadrouille,Petach Tikvah,R
HC,03/12/2024,19:15,La petite vadrouille,Modiin,R
HC,03/12/2024,20:00,La petite vadrouille,Rehovot,R
HC,03/12/2024,19:00,La petite vadrouille,Ashdod,R
HC,03/12/2024,17:25,La petite vadrouille,Ashkelon,R
CC,03/12/2024,14:30,La petite vadrouille,Glilot,R
YP,03/12/2024,15:10,La petite vadrouille,Rishon Letzion,R
YP,03/12/2024,22:30,La petite vadrouille,Rishon Letzion,R
YP,03/12/2024,16:40,La petite vadrouille,Ayalon,R
YP,03/12/2024,15:00,La petite vadrouille,Beer Sheva,R
YP,03/12/2024,16:15,La petite vadrouille,Haifa,R
ML,03/12/2024,22:00,"Love, Classified",Carmiel,R
ML,03/12/2024,21:30,"Love, Classified",Haifa,R
ML,03/12/2024,22:10,"Love, Classified",Netanya,R
HC,03/12/2024,22:00,"Love, Classified",Carmiel,R
HC,03/12/2024,19:30,"Love, Classified",Kiryat Bialik,R
HC,03/12/2024,21:45,"Love, Classified",Kiryat Bialik,R
HC,03/12/2024,19:30,"Love, Classified",Haifa,R
HC,03/12/2024,21:45,"Love, Classified",Haifa,R
HC,03/12/2024,22:15,"Love, Classified",Kfar Saba,R
HC,03/12/2024,21:20,"Love, Classified",Modiin,R
YP,03/12/2024,16:50,"Love, Classified",Rishon Letzion,R
YP,03/12/2024,20:00,"Love, Classified",Rishon Letzion,R
YP,03/12/2024,22:15,"Love, Classified",Rishon Letzion,R
YP,03/12/2024,17:00,"Love, Classified",Ayalon,R
YP,03/12/2024,20:10,"Love, Classified",Ayalon,R
YP,03/12/2024,22:30,"Love, Classified",Ayalon,R
YP,03/12/2024,17:15,"Love, Classified",Beer Sheva,R
YP,03/12/2024,19:30,"Love, Classified",Beer Sheva,R
YP,03/12/2024,21:50,"Love, Classified",Beer Sheva,R
YP,03/12/2024,17:15,"Love, Classified",Haifa,R
YP,03/12/2024,19:30,"Love, Classified",Haifa,R
YP,03/12/2024,21:45,"Love, Classified",Haifa,R
YP,03/12/2024,17:30,"Love, Classified",Jerusalem,R
YP,03/12/2024,20:00,"Love, Classified",Jerusalem,R
YP,03/12/2024,22:15,"Love, Classified",Jerusalem,R
CC,03/12/2024,18:50,"Love, Classified",Glilot,R
CC,03/12/2024,21:30,"Love, Classified",Glilot,R
CC,03/12/2024,13:50,"Love, Classified",Rishon Letzion,R
CC,03/12/2024,19:30,"Love, Classified",Rishon Letzion,R
CC,03/12/2024,22:10,"Love, Classified",Rishon Letzion,R
CC,03/12/2024,22:20,"Love, Classified",Jerusalem,R
CC,03/12/2024,22:00,"Love, Classified",Kfar Saba,R
CC,03/12/2024,22:20,"Love, Classified",Netanya,R
CC,03/12/2024,20:00,"Love, Classified",Beer Sheva,R
CC,03/12/2024,21:10,"Love, Classified",Beer Sheva,R
CC,03/12/2024,21:50,"Love, Classified",Chadera,R
CC,03/12/2024,21:10,"Love, Classified",Ashdod,R
ML,03/12/2024,19:35,Matchmaking,Carmiel,R
ML,03/12/2024,14:10,Matchmaking,Netanya,R
HC,03/12/2024,12:00,Matchmaking,Kiryat Bialik,R
HC,03/12/2024,14:30,Matchmaking,Kiryat Bialik,R
HC,03/12/2024,19:30,Matchmaking,Kiryat Bialik,R
HC,03/12/2024,21:50,Matchmaking,Kiryat Bialik,R
HC,03/12/2024,12:00,Matchmaking,Haifa,R
HC,03/12/2024,14:30,Matchmaking,Haifa,R
HC,03/12/2024,20:30,Matchmaking,Haifa,R
HC,03/12/2024,12:15,Matchmaking,Kfar Saba,R
HC,03/12/2024,14:40,Matchmaking,Kfar Saba,R
HC,03/12/2024,19:20,Matchmaking,Kfar Saba,R
HC,03/12/2024,21:40,Matchmaking,Kfar Saba,R
HC,03/12/2024,19:15,Matchmaking,Petach Tikvah,R
HC,03/12/2024,21:40,Matchmaking,Petach Tikvah,R
HC,03/12/2024,19:30,Matchmaking,Modiin,R
HC,03/12/2024,21:45,Matchmaking,Modiin,R
HC,03/12/2024,14:00,Matchmaking,Rehovot,R
HC,03/12/2024,16:30,Matchmaking,Rehovot,R
HC,03/12/2024,19:00,Matchmaking,Rehovot,R
HC,03/12/2024,21:30,Matchmaking,Rehovot,R
HC,03/12/2024,19:30,Matchmaking,Ashdod,R
HC,03/12/2024,19:30,Matchmaking,Ashkelon,R
HC,03/12/2024,21:50,Matchmaking,Ashkelon,R
CC,03/12/2024,19:00,Matchmaking,Glilot,R
CC,03/12/2024,21:30,Matchmaking,Glilot,R
CC,03/12/2024,13:10,Matchmaking,Rishon Letzion,R
CC,03/12/2024,19:00,Matchmaking,Rishon Letzion,R
CC,03/12/2024,21:30,Matchmaking,Rishon Letzion,R
CC,03/12/2024,19:50,Matchmaking,Jerusalem,R
CC,03/12/2024,22:20,Matchmaking,Jerusalem,R
CC,03/12/2024,21:50,Matchmaking,Kfar Saba,R
CC,03/12/2024,21:10,Matchmaking,Netanya,R
CC,03/12/2024,13:20,Matchmaking,Beer Sheva,R
CC,03/12/2024,22:40,Matchmaking,Beer Sheva,R
CC,03/12/2024,21:30,Matchmaking,Chadera,R
CC,03/12/2024,22:00,Matchmaking,Ashdod,R
YP,03/12/2024,22:10,Matchmaking,Rishon Letzion,R
YP,03/12/2024,22:00,Matchmaking,Ayalon,R
YP,03/12/2024,20:40,Matchmaking,Beer Sheva,R
YP,03/12/2024,16:20,Matchmaking,Haifa,R
YP,03/12/2024,21:00,Matchmaking,Haifa,R
YP,03/12/2024,15:20,Matchmaking,Jerusalem,R
RH,03/12/2024,21:50,Matchmaking,Givataim,R
RH,03/12/2024,19:30,Matchmaking,Kiryat Ono,R
RH,03/12/2024,21:50,Matchmaking,Kiryat Ono,R
LC,03/12/2024,13:00,Memory,Raanana,R
LC,03/12/2024,13:40,Memory,Tel Aviv,R
LC,03/12/2024,16:00,Memory,Even Yehuda,R
ML,03/12/2024,14:55,Memory,Carmiel,R
ML,03/12/2024,14:00,Memory,Netanya,R
HC,03/12/2024,12:15,Memory,Kiryat Bialik,R
HC,03/12/2024,14:40,Memory,Kiryat Bialik,R
HC,03/12/2024,19:15,Memory,Kiryat Bialik,R
HC,03/12/2024,12:30,Memory,Haifa,R
HC,03/12/2024,15:00,Memory,Haifa,R
HC,03/12/2024,17:10,Memory,Haifa,R
HC,03/12/2024,13:30,Memory,Kfar Saba,R
HC,03/12/2024,15:40,Memory,Kfar Saba,R
HC,03/12/2024,17:50,Memory,Kfar Saba,R
HC,03/12/2024,12:45,Memory,Petach Tikvah,R
HC,03/12/2024,14:30,Memory,Modiin,R
LC,03/12/2024,18:15,Moana 2,Tel Aviv,R
LC,03/12/2024,21:00,Moana 2,Tel Aviv,R
LC,03/12/2024,19:00,Moana 2,Raanana,R
LC,03/12/2024,21:15,Moana 2,Raanana,R
YP,03/12/2024,12:15,Moana 2,Rishon Letzion,IMAX
YP,03/12/2024,14:30,Moana 2,Rishon Letzion,IMAX
YP,03/12/2024,16:45,Moana 2,Rishon Letzion,IMAX
YP,03/12/2024,19:00,Moana 2,Rishon Letzion,IMAX
YP,03/12/2024,14:10,Moana 2,Rishon Letzion,R
YP,03/12/2024,17:30,Moana 2,Rishon Letzion,R
YP,03/12/2024,19:40,Moana 2,Rishon Letzion,R
YP,03/12/2024,21:50,Moana 2,Rishon Letzion,R
YP,03/12/2024,17:30,Moana 2,Rishon Letzion,VIP
YP,03/12/2024,20:00,Moana 2,Rishon Letzion,4DX
YP,03/12/2024,22:10,Moana 2,Rishon Letzion,4DX
YP,03/12/2024,13:10,Moana 2,Ayalon,R
YP,03/12/2024,15:20,Moana 2,Ayalon,R
YP,03/12/2024,17:30,Moana 2,Ayalon,R
YP,03/12/2024,19:30,Moana 2,Ayalon,R
YP,03/12/2024,22:10,Moana 2,Ayalon,R
YP,03/12/2024,14:15,Moana 2,Beer Sheva,R
YP,03/12/2024,15:10,Moana 2,Beer Sheva,R
YP,03/12/2024,19:40,Moana 2,Beer Sheva,R
YP,03/12/2024,21:50,Moana 2,Beer Sheva,R
YP,03/12/2024,14:30,Moana 2,Beer Sheva,IMAX
YP,03/12/2024,16:45,Moana 2,Beer Sheva,IMAX
YP,03/12/2024,19:00,Moana 2,Beer Sheva,IMAX
YP,03/12/2024,21:15,Moana 2,Beer Sheva,IMAX
YP,03/12/2024,18:45,Moana 2,Beer Sheva,4DX
YP,03/12/2024,21:00,Moana 2,Beer Sheva,4DX
YP,03/12/2024,22:20,Moana 2,Beer Sheva,VIP
ML,03/12/2024,17:10,Moana 2,Carmiel,R
ML,03/12/2024,19:15,Moana 2,Carmiel,UPGRADE
ML,03/12/2024,21:25,Moana 2,Carmiel,UPGRADE
ML,03/12/2024,14:30,Moana 2,Haifa,UPGRADE
ML,03/12/2024,15:45,Moana 2,Haifa,R
ML,03/12/2024,16:40,Moana 2,Haifa,R
ML,03/12/2024,19:30,Moana 2,Haifa,R
ML,03/12/2024,20:45,Moana 2,Haifa,R
ML,03/12/2024,12:35,Moana 2,Netanya,R
ML,03/12/2024,14:55,Moana 2,Netanya,R
ML,03/12/2024,16:40,Moana 2,Netanya,R
ML,03/12/2024,19:35,Moana 2,Netanya,R
