cinema,date,time,title,snif,type
YP,20/11/2024,17:20,Elevation 2001: U2 Live from Boston,Jerusalem,R
YP,20/11/2024,19:15,Elevation 2001: U2 Live from Boston,Jerusalem,R
YP,20/11/2024,21:15,Elevation 2001: U2 Live from Boston,Jerusalem,R
CC,20/11/2024,14:30,Elevation 2001: U2 Live from Boston,Glilot,R
CC,20/11/2024,16:50,Elevation 2001: U2 Live from Boston,Glilot,R
CC,20/11/2024,19:10,Elevation 2001: U2 Live from Boston,Glilot,R
CC,20/11/2024,21:30,Elevation 2001: U2 Live from Boston,Glilot,R
CC,20/11/2024,15:10,Elevation 2001: U2 Live from Boston,Rishon Letzion,R
CC,20/11/2024,19:45,Elevation 2001: U2 Live from Boston,Rishon Letzion,R
CC,20/11/2024,22:15,Elevation 2001: U2 Live from Boston,Rishon Letzion,R
CC,20/11/2024,16:30,Elevation 2001: U2 Live from Boston,Jerusalem,R
CC,20/11/2024,19:40,Elevation 2001: U2 Live from Boston,Jerusalem,R
CC,20/11/2024,22:00,Elevation 2001: U2 Live from Boston,Jerusalem,R
CC,20/11/2024,21:50,Elevation 2001: U2 Live from Boston,Kfar Saba,R
CC,20/11/2024,19:30,Elevation 2001: U2 Live from Boston,Netanya,R
CC,20/11/2024,21:50,Elevation 2001: U2 Live from Boston,Netanya,R
CC,20/11/2024,16:40,Elevation 2001: U2 Live from Boston,Beer Sheva,R
CC,20/11/2024,19:30,Elevation 2001: U2 Live from Boston,Beer Sheva,R
CC,20/11/2024,22:00,Elevation 2001: U2 Live from Boston,Beer Sheva,R
CC,20/11/2024,14:00,Elevation 2001: U2 Live from Boston,Chadera,R
CC,20/11/2024,16:20,Elevation 2001: U2 Live from Boston,Chadera,R
CC,20/11/2024,17:10,Elevation 2001: U2 Live from Boston,Chadera,R
CC,20/11/2024,19:30,Elevation 2001: U2 Live from Boston,Chadera,R
CC,20/11/2024,21:45,Elevation 2001: U2 Live from Boston,Chadera,R
CC,20/11/2024,14:00,Elevation 2001: U2 Live from Boston,Ashdod,R
CC,20/11/2024,16:30,Elevation 2001: U2 Live from Boston,Ashdod,R
CC,20/11/2024,19:00,Elevation 2001: U2 Live from Boston,Ashdod,R
CC,20/11/2024,21:30,Elevation 2001: U2 Live from Boston,Ashdod,R
HC,20/11/2024,21:45,Elevation 2001: U2 Live from Boston,Carmiel,R
HC,20/11/2024,19:40,Elevation 2001: U2 Live from Boston,Kiryat Bialik,R
HC,20/11/2024,21:45,Elevation 2001: U2 Live from Boston,Kiryat Bialik,R
HC,20/11/2024,18:00,Elevation 2001: U2 Live from Boston,Haifa,R
HC,20/11/2024,20:00,Elevation 2001: U2 Live from Boston,Haifa,R
HC,20/11/2024,21:50,Elevation 2001: U2 Live from Boston,Haifa,R
HC,20/11/2024,17:00,Elevation 2001: U2 Live from Boston,Kfar Saba,R
HC,20/11/2024,22:00,Elevation 2001: U2 Live from Boston,Kfar Saba,R
HC,20/11/2024,20:00,Elevation 2001: U2 Live from Boston,Petach Tikvah,R
HC,20/11/2024,22:10,Elevation 2001: U2 Live from Boston,Petach Tikvah,R
HC,20/11/2024,22:10,Elevation 2001: U2 Live from Boston,Rehovot,R
HC,20/11/2024,22:00,Elevation 2001: U2 Live from Boston,Ashdod,R
ML,20/11/2024,21:50,Elevation 2001: U2 Live from Boston,Carmiel,R
ML,20/11/2024,22:00,Elevation 2001: U2 Live from Boston,Haifa,R
ML,20/11/2024,21:40,Elevation 2001: U2 Live from Boston,Netanya,R
LC,20/11/2024,14:00,Emilia Pérez,Tel Aviv,R
LC,20/11/2024,15:45,Emilia Pérez,Tel Aviv,R
LC,20/11/2024,18:40,Emilia Pérez,Tel Aviv,R
LC,20/11/2024,21:15,Emilia Pérez,Tel Aviv,R
LC,20/11/2024,16:10,Emilia Pérez,Ramat Hasharon,R
LC,20/11/2024,18:40,Emilia Pérez,Raanana,R
LC,20/11/2024,21:20,Emilia Pérez,Raanana,R
LC,20/11/2024,20:45,Emilia Pérez,Even Yehuda,R
CC,20/11/2024,14:15,Emilia Pérez,Glilot,R
CC,20/11/2024,17:20,Emilia Pérez,Glilot,R
CC,20/11/2024,18:50,Emilia Pérez,Glilot,R
CC,20/11/2024,20:30,Emilia Pérez,Glilot,R
CC,20/11/2024,21:50,Emilia Pérez,Glilot,R
CC,20/11/2024,19:55,Emilia Pérez,Glilot,VIP
CC,20/11/2024,14:50,Emilia Pérez,Rishon Letzion,R
CC,20/11/2024,17:00,Emilia Pérez,Rishon Letzion,R
CC,20/11/2024,20:15,Emilia Pérez,Rishon Letzion,R
CC,20/11/2024,21:20,Emilia Pérez,Rishon Letzion,R
YP,20/11/2024,16:10,Emilia Pérez,Rishon Letzion,R
YP,20/11/2024,18:50,Emilia Pérez,Rishon Letzion,R
YP,20/11/2024,21:30,Emilia Pérez,Rishon Letzion,R
CC,20/11/2024,14:10,Emilia Pérez,Jerusalem,R
CC,20/11/2024,19:05,Emilia Pérez,Jerusalem,R
CC,20/11/2024,22:00,Emilia Pérez,Jerusalem,R
YP,20/11/2024,17:50,Emilia Pérez,Ayalon,R
YP,20/11/2024,20:30,Emilia Pérez,Ayalon,R
CC,20/11/2024,18:40,Emilia Pérez,Kfar Saba,R
CC,20/11/2024,17:20,Emilia Pérez,Kfar Saba,Prime
CC,20/11/2024,20:30,Emilia Pérez,Kfar Saba,Prime
YP,20/11/2024,17:00,Emilia Pérez,Beer Sheva,R
YP,20/11/2024,19:45,Emilia Pérez,Beer Sheva,R
YP,20/11/2024,22:30,Emilia Pérez,Beer Sheva,R
CC,20/11/2024,19:30,Emilia Pérez,Netanya,R
CC,20/11/2024,20:50,Emilia Pérez,Beer Sheva,R
YP,20/11/2024,14:30,Emilia Pérez,Zichron Yaakov,R
YP,20/11/2024,17:30,Emilia Pérez,Zichron Yaakov,R
CC,20/11/2024,16:00,Emilia Pérez,Chadera,R
CC,20/11/2024,19:00,Emilia Pérez,Chadera,R
CC,20/11/2024,21:45,Emilia Pérez,Chadera,R
CC,20/11/2024,15:15,Emilia Pérez,Ashdod,R
CC,20/11/2024,20:00,Emilia Pérez,Ashdod,R
YP,20/11/2024,16:10,Emilia Pérez,Haifa,R
YP,20/11/2024,18:50,Emilia Pérez,Haifa,R
YP,20/11/2024,21:30,Emilia Pérez,Haifa,R
YP,20/11/2024,17:45,Emilia Pérez,Jerusalem,R
YP,20/11/2024,20:30,Emilia Pérez,Jerusalem,R
HC,20/11/2024,16:40,Emilia Pérez,Carmiel,R
HC,20/11/2024,14:15,Emilia Pérez,Kiryat Bialik,R
HC,20/11/2024,19:00,Emilia Pérez,Kiryat Bialik,R
HC,20/11/2024,21:45,Emilia Pérez,Kiryat Bialik,R
HC,20/11/2024,16:00,Emilia Pérez,Haifa,R
HC,20/11/2024,18:45,Emilia Pérez,Haifa,R
HC,20/11/2024,21:15,Emilia Pérez,Haifa,R
HC,20/11/2024,17:30,Emilia Pérez,Kfar Saba,R
HC,20/11/2024,20:15,Emilia Pérez,Kfar Saba,R
HC,20/11/2024,20:15,Emilia Pérez,Modiin,R
HC,20/11/2024,21:50,Emilia Pérez,Ashkelon,R
LC,20/11/2024,14:50,Gladiator II,Tel Aviv,R
LC,20/11/2024,18:15,Gladiator II,Tel Aviv,R
LC,20/11/2024,21:20,Gladiator II,Tel Aviv,R
LC,20/11/2024,17:45,Gladiator II,Even Yehuda,R
LC,20/11/2024,20:30,Gladiator II,Even Yehuda,R
LC,20/11/2024,18:30,Gladiator II,Raanana,R
LC,20/11/2024,21:00,Gladiator II,Raanana,R
CC,20/11/2024,14:00,Gladiator II,Glilot,R
CC,20/11/2024,16:30,Gladiator II,Glilot,R
CC,20/11/2024,18:30,Gladiator II,Glilot,R
CC,20/11/2024,20:00,Gladiator II,Glilot,R
CC,20/11/2024,21:50,Gladiator II,Glilot,R
CC,20/11/2024,16:30,Gladiator II,Glilot,4DX
CC,20/11/2024,20:00,Gladiator II,Glilot,4DX
CC,20/11/2024,18:00,Gladiator II,Glilot,VIP
CC,20/11/2024,14:45,Gladiator II,Rishon Letzion,R
CC,20/11/2024,17:30,Gladiator II,Rishon Letzion,R
CC,20/11/2024,18:00,Gladiator II,Rishon Letzion,R
CC,20/11/2024,18:40,Gladiator II,Rishon Letzion,R
CC,20/11/2024,20:15,Gladiator II,Rishon Letzion,R
CC,20/11/2024,21:00,Gladiator II,Rishon Letzion,R
CC,20/11/2024,21:30,Gladiator II,Rishon Letzion,R
CC,20/11/2024,22:10,Gladiator II,Rishon Letzion,R
CC,20/11/2024,18:00,Gladiator II,Rishon Letzion,VIP
CC,20/11/2024,19:30,Gladiator II,Rishon Letzion,VIP
CC,20/11/2024,21:30,Gladiator II,Rishon Letzion,VIP
CC,20/11/2024,15:10,Gladiator II,Jerusalem,R
CC,20/11/2024,16:30,Gladiator II,Jerusalem,R
CC,20/11/2024,18:50,Gladiator II,Jerusalem,R
CC,20/11/2024,20:00,Gladiator II,Jerusalem,R
CC,20/11/2024,21:50,Gladiator II,Jerusalem,R
CC,20/11/2024,20:30,Gladiator II,Jerusalem,VIP
CC,20/11/2024,14:40,Gladiator II,Kfar Saba,R
CC,20/11/2024,18:00,Gladiator II,Kfar Saba,R
CC,20/11/2024,21:30,Gladiator II,Kfar Saba,R
CC,20/11/2024,20:00,Gladiator II,Kfar Saba,Prime
CC,20/11/2024,14:40,Gladiator II,Netanya,R
CC,20/11/2024,16:30,Gladiator II,Netanya,R
CC,20/11/2024,18:10,Gladiator II,Netanya,R
CC,20/11/2024,20:00,Gladiator II,Netanya,R
CC,20/11/2024,21:40,Gladiator II,Netanya,R
CC,20/11/2024,17:20,Gladiator II,Beer Sheva,R
CC,20/11/2024,18:00,Gladiator II,Beer Sheva,R
CC,20/11/2024,20:00,Gladiator II,Beer Sheva,R
CC,20/11/2024,21:30,Gladiator II,Beer Sheva,R
CC,20/11/2024,14:00,Gladiator II,Chadera,R
CC,20/11/2024,15:30,Gladiator II,Chadera,R
CC,20/11/2024,17:20,Gladiator II,Chadera,R
CC,20/11/2024,18:45,Gladiator II,Chadera,R
CC,20/11/2024,20:40,Gladiator II,Chadera,R
CC,20/11/2024,21:30,Gladiator II,Chadera,R
CC,20/11/2024,15:00,Gladiator II,Ashdod,R
CC,20/11/2024,18:30,Gladiator II,Ashdod,R
CC,20/11/2024,19:50,Gladiator II,Ashdod,R
CC,20/11/2024,22:00,Gladiator II,Ashdod,R
YP,20/11/2024,14:15,Gladiator II,Rishon Letzion,R
YP,20/11/2024,17:15,Gladiator II,Rishon Letzion,R
YP,20/11/2024,20:15,Gladiator II,Rishon Letzion,R
YP,20/11/2024,14:20,Gladiator II,Rishon Letzion,SCREENX
YP,20/11/2024,21:45,Gladiator II,Rishon Letzion,SCREENX
YP,20/11/2024,15:15,Gladiator II,Rishon Letzion,IMAX
YP,20/11/2024,18:15,Gladiator II,Rishon Letzion,IMAX
YP,20/11/2024,21:15,Gladiator II,Rishon Letzion,IMAX
YP,20/11/2024,15:30,Gladiator II,Rishon Letzion,4DX
YP,20/11/2024,18:30,Gladiator II,Rishon Letzion,4DX
YP,20/11/2024,21:30,Gladiator II,Rishon Letzion,4DX
YP,20/11/2024,17:45,Gladiator II,Rishon Letzion,VIP
YP,20/11/2024,19:00,Gladiator II,Rishon Letzion,VIP
YP,20/11/2024,20:45,Gladiator II,Rishon Letzion,VIP
YP,20/11/2024,22:00,Gladiator II,Rishon Letzion,VIP
YP,20/11/2024,14:00,Gladiator II,Ayalon,R
YP,20/11/2024,17:15,Gladiator II,Ayalon,R
YP,20/11/2024,20:15,Gladiator II,Ayalon,R
YP,20/11/2024,21:00,Gladiator II,Ayalon,R
YP,20/11/2024,14:15,Gladiator II,Beer Sheva,R
YP,20/11/2024,17:15,Gladiator II,Beer Sheva,R
YP,20/11/2024,20:15,Gladiator II,Beer Sheva,R
YP,20/11/2024,15:15,Gladiator II,Beer Sheva,IMAX
YP,20/11/2024,18:15,Gladiator II,Beer Sheva,IMAX
YP,20/11/2024,21:15,Gladiator II,Beer Sheva,IMAX
YP,20/11/2024,15:30,Gladiator II,Beer Sheva,4DX
YP,20/11/2024,18:30,Gladiator II,Beer Sheva,4DX
YP,20/11/2024,21:30,Gladiator II,Beer Sheva,4DX
YP,20/11/2024,16:15,Gladiator II,Beer Sheva,SCREENX
YP,20/11/2024,19:15,Gladiator II,Beer Sheva,SCREENX
YP,20/11/2024,22:15,Gladiator II,Beer Sheva,SCREENX
YP,20/11/2024,17:45,Gladiator II,Beer Sheva,VIP
YP,20/11/2024,20:45,Gladiator II,Beer Sheva,VIP
YP,20/11/2024,15:15,Gladiator II,Zichron Yaakov,R
YP,20/11/2024,18:15,Gladiator II,Zichron Yaakov,R
YP,20/11/2024,20:30,Gladiator II,Zichron Yaakov,R
YP,20/11/2024,21:15,Gladiator II,Zichron Yaakov,R
YP,20/11/2024,17:00,Gladiator II,Zichron Yaakov,VIP
YP,20/11/2024,20:00,Gladiator II,Zichron Yaakov,VIP
YP,20/11/2024,14:00,Gladiator II,Haifa,R
YP,20/11/2024,15:15,Gladiator II,Haifa,R
YP,20/11/2024,18:15,Gladiator II,Haifa,R
YP,20/11/2024,20:00,Gladiator II,Haifa,R
YP,20/11/2024,21:15,Gladiator II,Haifa,R
YP,20/11/2024,15:30,Gladiator II,Haifa,SCREENX
YP,20/11/2024,18:30,Gladiator II,Haifa,SCREENX
YP,20/11/2024,21:30,Gladiator II,Haifa,SCREENX
YP,20/11/2024,15:30,Gladiator II,Haifa,4DX
YP,20/11/2024,18:30,Gladiator II,Haifa,4DX
YP,20/11/2024,21:30,Gladiator II,Haifa,4DX
YP,20/11/2024,17:45,Gladiator II,Haifa,VIP
YP,20/11/2024,18:30,Gladiator II,Haifa,VIP
YP,20/11/2024,20:45,Gladiator II,Haifa,VIP
YP,20/11/2024,21:30,Gladiator II,Haifa,VIP
YP,20/11/2024,14:15,Gladiator II,Jerusalem,R
YP,20/11/2024,17:15,Gladiator II,Jerusalem,R
YP,20/11/2024,20:15,Gladiator II,Jerusalem,R
YP,20/11/2024,15:15,Gladiator II,Jerusalem,IMAX
YP,20/11/2024,18:15,Gladiator II,Jerusalem,IMAX
YP,20/11/2024,21:15,Gladiator II,Jerusalem,IMAX
YP,20/11/2024,15:30,Gladiator II,Jerusalem,4DX
YP,20/11/2024,18:30,Gladiator II,Jerusalem,4DX
YP,20/11/2024,21:30,Gladiator II,Jerusalem,4DX
RH,20/11/2024,16:30,Gladiator II,Givataim,R
RH,20/11/2024,18:50,Gladiator II,Givataim,R
RH,20/11/2024,21:50,Gladiator II,Givataim,R
RH,20/11/2024,16:30,Gladiator II,Tel Aviv,R
RH,20/11/2024,18:50,Gladiator II,Tel Aviv,R
RH,20/11/2024,21:50,Gladiator II,Tel Aviv,R
RH,20/11/2024,16:30,Gladiator II,Kiryat Ono,R
RH,20/11/2024,18:50,Gladiator II,Kiryat Ono,R
RH,20/11/2024,21:50,Gladiator II,Kiryat Ono,R
HC,20/11/2024,17:00,Gladiator II,Carmiel,R
HC,20/11/2024,18:45,Gladiator II,Carmiel,R
HC,20/11/2024,20:10,Gladiator II,Carmiel,R
HC,20/11/2024,21:50,Gladiator II,Carmiel,R
HC,20/11/2024,19:40,Gladiator II,Nahariya,R
HC,20/11/2024,21:45,Gladiator II,Nahariya,R
HC,20/11/2024,17:00,Gladiator II,Kiryat Bialik,R
HC,20/11/2024,18:45,Gladiator II,Kiryat Bialik,R
HC,20/11/2024,20:00,Gladiator II,Kiryat Bialik,R
HC,20/11/2024,21:50,Gladiator II,Kiryat Bialik,R
HC,20/11/2024,14:10,Gladiator II,Haifa,R
HC,20/11/2024,16:10,Gladiator II,Haifa,R
HC,20/11/2024,17:00,Gladiator II,Haifa,R
HC,20/11/2024,18:45,Gladiator II,Haifa,R
HC,20/11/2024,20:00,Gladiator II,Haifa,R
HC,20/11/2024,16:40,Gladiator II,Kfar Saba,R
HC,20/11/2024,17:40,Gladiator II,Kfar Saba,R
HC,20/11/2024,18:45,Gladiator II,Kfar Saba,Premium
HC,20/11/2024,20:00,Gladiator II,Kfar Saba,R
HC,20/11/2024,21:15,Gladiator II,Kfar Saba,R
HC,20/11/2024,21:45,Gladiator II,Kfar Saba,Premium
HC,20/11/2024,14:30,Gladiator II,Petach Tikvah,R
HC,20/11/2024,17:30,Gladiator II,Petach Tikvah,R
HC,20/11/2024,18:40,Gladiator II,Petach Tikvah,R
HC,20/11/2024,21:45,Gladiator II,Petach Tikvah,R
HC,20/11/2024,17:00,Gladiator II,Modiin,R
HC,20/11/2024,19:00,Gladiator II,Modiin,R
HC,20/11/2024,20:10,Gladiator II,Modiin,R
HC,20/11/2024,22:00,Gladiator II,Modiin,R
HC,20/11/2024,17:10,Gladiator II,Rehovot,R
HC,20/11/2024,18:40,Gladiator II,Rehovot,R
HC,20/11/2024,20:15,Gladiator II,Rehovot,R
HC,20/11/2024,21:45,Gladiator II,Rehovot,R
HC,20/11/2024,17:00,Gladiator II,Ashdod,R
HC,20/11/2024,19:00,Gladiator II,Ashdod,R
HC,20/11/2024,22:00,Gladiator II,Ashdod,R
HC,20/11/2024,16:50,Gladiator II,Ashkelon,R
HC,20/11/2024,18:30,Gladiator II,Ashkelon,R
HC,20/11/2024,21:30,Gladiator II,Ashkelon,R
ML,20/11/2024,16:30,Gladiator II,Carmiel,R
ML,20/11/2024,18:00,Gladiator II,Carmiel,UPGRADE
ML,20/11/2024,21:00,Gladiator II,Carmiel,UPGRADE
ML,20/11/2024,14:55,Gladiator II,Haifa,UPGRADE
ML,20/11/2024,18:00,Gladiator II,Haifa,UPGRADE
ML,20/11/2024,21:00,Gladiator II,Haifa,UPGRADE
ML,20/11/2024,18:00,Gladiator II,Netanya,UPGRADE
ML,20/11/2024,20:15,Gladiator II,Netanya,UPGRADE
ML,20/11/2024,21:15,Gladiator II,Netanya,UPGRADE
CC,20/11/2024,18:45,Goodrich,Jerusalem,R
YP,20/11/2024,16:15,Goodrich,Rishon Letzion,R
YP,20/11/2024,18:45,Goodrich,Rishon Letzion,R
YP,20/11/2024,17:30,Goodrich,Ayalon,R
YP,20/11/2024,14:20,Goodrich,Beer Sheva,R
YP,20/11/2024,21:30,Goodrich,Beer Sheva,R
YP,20/11/2024,19:10,Goodrich,Zichron Yaakov,R
YP,20/11/2024,21:30,Goodrich,Zichron Yaakov,R
YP,20/11/2024,15:10,Goodrich,Haifa,R
YP,20/11/2024,14:30,Goodrich,Jerusalem,R
YP,20/11/2024,17:00,Goodrich,Jerusalem,R
ML,20/11/2024,19:55,Goodrich,Netanya,R
HC,20/11/2024,21:50,It Ends with Us,Kfar Saba,R
ML,20/11/2024,22:25,It Ends with Us,Netanya,R
YP,20/11/2024,14:40,Joker: Folie à Deux,Rishon Letzion,R
YP,20/11/2024,17:30,Joker: Folie à Deux,Rishon Letzion,R
YP,20/11/2024,20:45,Joker: Folie à Deux,Rishon Letzion,R
YP,20/11/2024,19:50,Joker: Folie à Deux,Ayalon,R
YP,20/11/2024,19:10,Joker: Folie à Deux,Beer Sheva,R
YP,20/11/2024,14:00,Joker: Folie à Deux,Haifa,R
YP,20/11/2024,16:45,Joker: Folie à Deux,Haifa,R
YP,20/11/2024,19:40,Joker: Folie à Deux,Haifa,R
YP,20/11/2024,21:40,Joker: Folie à Deux,Haifa,R
RH,20/11/2024,19:00,Joker: Folie à Deux,Givataim,R
RH,20/11/2024,19:00,Joker: Folie à Deux,Kiryat Ono,R
HC,20/11/2024,16:20,Joker: Folie à Deux,Kiryat Bialik,R
HC,20/11/2024,21:50,Joker: Folie à Deux,Kfar Saba,R
ML,20/11/2024,18:55,Joker: Folie à Deux,Carmiel,R
LC,20/11/2024,13:30,La Cocina,Tel Aviv,R
LC,20/11/2024,16:20,La Cocina,Raanana,R
LC,20/11/2024,18:00,La Cocina,Even Yehuda,R
LC,20/11/2024,18:00,La Cocina,Herziliya,R
LC,20/11/2024,21:15,La Cocina,Ramat Hasharon,R
YP,20/11/2024,14:40,La Cocina,Ayalon,R
YP,20/11/2024,14:20,La Cocina,Beer Sheva,R
YP,20/11/2024,21:30,La Cocina,Haifa,R
YP,20/11/2024,20:30,La Cocina,Jerusalem,R
HC,20/11/2024,18:50,La Cocina,Haifa,R
CC,20/11/2024,14:00,Matchmaking 2,Glilot,R
CC,20/11/2024,16:40,Matchmaking 2,Glilot,R
CC,20/11/2024,19:10,Matchmaking 2,Glilot,R
CC,20/11/2024,20:30,Matchmaking 2,Glilot,R
CC,20/11/2024,21:40,Matchmaking 2,Glilot,R
CC,20/11/2024,18:00,Matchmaking 2,Glilot,VIP
CC,20/11/2024,15:00,Matchmaking 2,Rishon Letzion,R
CC,20/11/2024,17:30,Matchmaking 2,Rishon Letzion,R
CC,20/11/2024,20:00,Matchmaking 2,Rishon Letzion,R
CC,20/11/2024,22:30,Matchmaking 2,Rishon Letzion,R
CC,20/11/2024,14:00,Matchmaking 2,Jerusalem,R
CC,20/11/2024,14:50,Matchmaking 2,Jerusalem,R
CC,20/11/2024,17:20,Matchmaking 2,Jerusalem,R
CC,20/11/2024,19:05,Matchmaking 2,Jerusalem,R
CC,20/11/2024,19:45,Matchmaking 2,Jerusalem,R
CC,20/11/2024,21:30,Matchmaking 2,Jerusalem,R
CC,20/11/2024,22:10,Matchmaking 2,Jerusalem,R
CC,20/11/2024,19:00,Matchmaking 2,Jerusalem,VIP
CC,20/11/2024,22:00,Matchmaking 2,Jerusalem,VIP
CC,20/11/2024,19:20,Matchmaking 2,Kfar Saba,R
CC,20/11/2024,21:50,Matchmaking 2,Kfar Saba,R
CC,20/11/2024,14:00,Matchmaking 2,Netanya,R
CC,20/11/2024,20:40,Matchmaking 2,Netanya,R
CC,20/11/2024,22:20,Matchmaking 2,Netanya,R
CC,20/11/2024,19:10,Matchmaking 2,Beer Sheva,R
CC,20/11/2024,21:00,Matchmaking 2,Beer Sheva,R
CC,20/11/2024,21:50,Matchmaking 2,Beer Sheva,R
CC,20/11/2024,19:00,Matchmaking 2,Chadera,R
CC,20/11/2024,21:40,Matchmaking 2,Chadera,R
CC,20/11/2024,14:50,Matchmaking 2,Ashdod,R
CC,20/11/2024,17:30,Matchmaking 2,Ashdod,R
CC,20/11/2024,19:10,Matchmaking 2,Ashdod,R
CC,20/11/2024,20:10,Matchmaking 2,Ashdod,R
CC,20/11/2024,21:45,Matchmaking 2,Ashdod,R
YP,20/11/2024,17:00,Matchmaking 2,Rishon Letzion,R
YP,20/11/2024,19:20,Matchmaking 2,Rishon Letzion,R
YP,20/11/2024,21:45,Matchmaking 2,Rishon Letzion,R
YP,20/11/2024,14:00,Matchmaking 2,Ayalon,R
YP,20/11/2024,16:30,Matchmaking 2,Ayalon,R
YP,20/11/2024,18:45,Matchmaking 2,Ayalon,R
YP,20/11/2024,21:10,Matchmaking 2,Ayalon,R
YP,20/11/2024,14:00,Matchmaking 2,Beer Sheva,R
YP,20/11/2024,19:10,Matchmaking 2,Beer Sheva,R
YP,20/11/2024,21:40,Matchmaking 2,Beer Sheva,R
YP,20/11/2024,17:15,Matchmaking 2,Zichron Yaakov,R
YP,20/11/2024,19:30,Matchmaking 2,Zichron Yaakov,R
YP,20/11/2024,21:45,Matchmaking 2,Zichron Yaakov,R
YP,20/11/2024,14:20,Matchmaking 2,Haifa,R
YP,20/11/2024,16:40,Matchmaking 2,Haifa,R
YP,20/11/2024,19:00,Matchmaking 2,Haifa,R
YP,20/11/2024,21:20,Matchmaking 2,Haifa,R
YP,20/11/2024,19:15,Matchmaking 2,Jerusalem,R
YP,20/11/2024,21:30,Matchmaking 2,Jerusalem,R
RH,20/11/2024,19:30,Matchmaking 2,Givataim,R
RH,20/11/2024,21:50,Matchmaking 2,Givataim,R
RH,20/11/2024,21:50,Matchmaking 2,Tel Aviv,R
RH,20/11/2024,19:30,Matchmaking 2,Kiryat Ono,R
RH,20/11/2024,21:50,Matchmaking 2,Kiryat Ono,R
