showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,A Testament of Ann Lee,צוואתה של אן לי,,,,,,,,,2026-03-19,,137,,,Cinema City,250
,Project Hail Mary,פרוייקט הייל מרי,,,,,,,,,2026-03-19,,156,,,Cinema City,250
,שמיים וארץ,שמיים וארץ,,,,,,,,,2026-03-19,,106,,,Cinema City,250
,My Friend Eva,הכל אודות אווה,,,,,,,,,2026-03-19,,100,12+,,Cinema City,250
,How To Make a Killing,עשיר רצח,,,,,,,,,2026-03-26,,105,,,Cinema City,250
,ILANOT,ליגה של גדולים,,,,,,,,,2026-03-26,,120,,,Cinema City,250
,Ready or Not: Here I Come,"מי שעומד מאחורי 2,1...",,,,,,,,,2026-03-26,,130,,,Cinema City,250
,כראמל בקולנוע-פרקי הסיום של העונה החדשה,כראמל בקולנוע-פרקי הסיום של העונה החדשה,,,,,,,,,2026-03-26,,90,,,Cinema City,250
,חינה אמריקאית,חינה אמריקאית,,,,,,,,,2026-03-26,,130,,,Cinema City,250
,Super Mario Galaxy,סופר מריו גלקסי הסרט3D,,,,,,,,,2026-04-02,,98,,,Cinema City,250
,The Drama,הדרמה,,,,,,,,,2026-04-02,,106,,,Cinema City,250
,SHELL,שקר היופי,,,,,,,,,2026-04-02,,100,16+,,Cinema City,250
,June and John,ג'ון וג'ון,,,,,,,,,2026-04-02,,92,,,Cinema City,250
,Super Mario Galaxy,סופר מריו גלקסי הסרט,,,,,,,,,2026-04-02,,98,,,Cinema City,250
,Not Without Hope,הישרדות ללא תקווה,,,,,,,,,2026-04-02,,121,,,Cinema City,250
,הצגת ילדים - הלב-מרקו,הצגת ילדים - הלב-מרקו,,,,,,,,,2026-04-04,,90,All,,Cinema City,250
,Giant,ענק,,,,,,,,,2026-04-09,,120,,,Cinema City,250
,You Me & Tuscany,"אני, אתה וטוסקנה",,,,,,,,,2026-04-09,,130,,,Cinema City,250
,MARIANA’S ROOM,חדרה של מריאנה,,,,,,,,,2026-04-16,,131,14+,,Cinema City,250
,"IN THE HELL OF KABUL: 13 DAYS, 13 NIGHTS",הבריחה מקאבול,,,,,,,,,2026-04-16,,112,All,,Cinema City,250
,The Mummy,מומיה,,,,,,,,,2026-04-16,,120,,,Cinema City,250
,MIchael,מייקל,,,,,,,,,2026-04-23,,130,,,Cinema City,250
,הצגת ילדים-פיטר פן,הצגת ילדים - פיטר פן,,,,,,,,,2026-04-28,,90,All,,Cinema City,250
,The Devil Wears Prada 2,השטן לובשת פראדה 2,,,,,,,,,2026-04-30,,130,,,Cinema City,250
,דור ההשקעות | Investment Generation – בה,דור ההשקעות | Investment Generation – בה,,,,,,,,,2026-04-30,,240,All,,Cinema City,250
,מופע - החלוצות!,מופע - החלוצות!,,,,,,,,,2026-05-09,,80,All,,Cinema City,250
,יובל המבולבל - המסע אל הכוכב,יובל המבולבל - המסע אל הכוכב,,,,,,,,,2026-05-12,,90,All,,Cinema City,250
,Mortal Kombat II,מורטל קומבט II,,,,,,,,,2026-05-14,,130,,,Cinema City,250
,The Mandalorian & Grogu,המנדלוריאן וגרוגו,,,,,,,,,2026-05-21,,130,,,Cinema City,250
,Toy Story 5,צעצוע של סיפור 5,,,,,,,,,2026-06-18,,120,,,Cinema City,250
,Supergirl,סופרגירל,,,,,,,,,2026-06-25,,130,,,Cinema City,250
,Minions & Monsters,מיניונים ומפלצות,,,,,,,,,2026-07-02,,130,,,Cinema City,250
,THE ODYSSEY,האודיסאה,,,,,,,,,2026-07-16,,130,,,Cinema City,250
,נתי הגעתי - היפיפייה הנרדמת - הפקת ענק ח,נתי הגעתי - היפיפייה הנרדמת - הפקת ענק ח,,,,,,,,,2026-08-24,,90,All,,Cinema City,250
,The Cat In The Hat,חתול תעלול,,,,,,,,,2026-11-05,,130,,,Cinema City,250
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,,,,,2026-11-19,,130,,,Cinema City,250
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,,,,,2026-12-17,,130,,,Cinema City,250
