showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,משפחת ספיר - במופע מסיבת קיץ,משפחת ספיר - במופע מסיבת קיץ,,,,,,,,,2026-08-12,,60,All,,Cinema City,598
,End of Oak Street,סוף רחוב האלון,,,,,,,,,2026-08-13,,100,12+,,Cinema City,598
,One Night Only,לגמור את הלילה,,,,,,,,,2026-08-13,,102,14+,,Cinema City,598
,FUZE,פיוז,,,,,,,,,2026-08-13,,98,12+,,Cinema City,598
,Bitter Christmas,חג מולד מר,,,,,,,,,2026-08-13,,112,All,,Cinema City,598
,My One and Only,האחד והיחיד שלי,,,,,,,,,2026-08-13,,114,All,,Cinema City,598
,Valley of Shadows,בחזרה מההימלאיה,,,,,,,,,2026-08-13,,120,12+,,Cinema City,598
,סתיו בכל הצבעים,הצגת ילדים - הקסם שבצבע,,,,,,,,,2026-08-15,,75,,,Cinema City,598
,קיץ של כוכבים - קופיקו,קיץ של כוכבים - קופיקו,,,,,,,,,2026-08-18,,60,All,,Cinema City,598
,Paw Patrol: The Dino Movie,ג'י קידס – מפרץ ההרפתקאות: אי הדינוזאורי,,,,,,,,,2026-08-19,,88,All,,Cinema City,598
,SPA WEEKEND,ספא וויקנד,,,,,,,,,2026-08-20,,130,14+,,Cinema City,598
