showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,TWENTY ONE PILOTS: MORE THAN WE EVER IMAGINED,TWENTY ONE PILOTS: MORE THAN WE EVER IMA,,,,,English,,,2025,2026-02-26,,119,,,Yes Planet,219
,99 Nights in Forest: Survival,99 לילות עם גל כהן,,,,,Hebrew,,,,2026-03-03,,75,All,,Yes Planet,219
,Dress to Impress,Dress to Impress,,,,,Hebrew,,,,2026-03-03,,75,All,,Yes Planet,219
,ADDITION,להתאהב בגרייס,,,,,English,,,2024,2026-02-12,Marcelle Lunam,90,,,Yes Planet,219
,Alpha,אלפא,,,,,French,,,2025,2026-02-12,Julia Ducournau,128,,,Yes Planet,219
,Burning Man,ברנינג מן,,,,,Hebrew,,,2025,2026-02-12,איל חלפון,103,,,Yes Planet,219
,Cold Storage,הדבר הזה,,,,,English,,,2026,2026-02-12,Jonny Campbell,100,,,Yes Planet,219
,Kill Bill: The Whole Bloody Affair,להרוג את ביל: סיפור הדמים המלא,,,,,English,,,,2026-02-12,קוונטין טרנטינו,275,,,Yes Planet,219
,Pillion,פיליון,,,,,English,,,2025,2026-02-12,Harry Lighton,107,,,Yes Planet,219
,SOLO MIO,להתאהב ברומא,,,,,English,,,2026,2026-02-12,"Charles Kinnane, Daniel Kinnane",97,,,Yes Planet,219
,Crime 101,פשע 101,,,,,English,,,2026,2026-02-19,Bart Layton,140,,,Yes Planet,219
,"GOOD LUCK, HAVE FUN, DON'T DIE","בהצלחה, תהנו, אל תמותו",,,,,English,,,2025,2026-02-19,Gore Verbinski,134,,,Yes Planet,219
,Hola!.. Ciao,הולה צ'או,,,,,Hebrew,,,2025,2026-02-19,פבלו רוזנברג,85,,,Yes Planet,219
,Madly,השיגעון שלנו,,,,,IT,,,2025,2026-02-19,פאולו ג'נובזה,97,All,,Yes Planet,219
,Queen Mom,המלכה האם,,,,,French,,,2025,2026-02-19,Manele Labidi,94,,,Yes Planet,219
,David,דויד הסרט,,,,,English,,,2025,2026-02-26,,110,,,Yes Planet,219
,EPiC: Elvis Presley in Concert,EPiC אלביס פרסלי בהופעה,,,,,English,,,2025,2026-02-26,Baz Luhrmann,100,,,Yes Planet,219
,Fleak,עולם המשאלות,,,,,Hebrew,,,2025,2026-02-26,,83,,,Yes Planet,219
,GOAT,להעז בגדול,,,,,English,,,2026,2026-02-26,,100,,,Yes Planet,219
,Is This Thing On?,זה עובד?,,,,,English,,,2025,2026-02-26,Bradley Cooper,120,,,Yes Planet,219
,SCARLET,סקרלט,,,,,Japanese,,,2025,2026-02-26,Mamoru Hosoda,111,,,Yes Planet,219
,STAND YOUR GROUND,השורד האחרון 2,,,,,English,,,2025,2026-02-26,Fansu Njie,99,,,Yes Planet,219
,Scream 7,צעקה 7,,,,,English,,,2026,2026-02-26,Kevin Williamson,120,,,Yes Planet,219
,The Soundman,רדיו בריסל,,,,,NL,,,2025,2026-02-26,Frank Van Passel,120,,,Yes Planet,219
,Hoppers,קופצים בראש,,,,,English,,,2026,2026-03-05,,120,,,Yes Planet,219
,The Bride!,הכלה!,,,,,English,,,2026,2026-03-05,Maggie Gyllenhaal,126,,,Yes Planet,219
,Cuz You’re Ugly,כי את מכוערת,,,,,Hebrew,,,2025,2026-03-12,שרון אנגלהרט,83,,,Yes Planet,219
,June and John,ג'ון וג'ון,,,,,English,,,2025,2026-04-02,Luc Besson,92,,,Yes Planet,219
,SHELL,שקר היופי,,,,,English,,,2024,2026-04-02,מקס מינגלה,100,,,Yes Planet,219
,Super Mario Galaxy,סופר מריו גלקסי,,,,,English,,,2026,2026-04-02,,120,,,Yes Planet,219
,Michael,מייקל,,,,,English,,,2026,2026-04-23,Antoine Fuqua,120,,,Yes Planet,219
,The Devil Wears Prada 2,השטן לובשת פראדה 2,,,,,English,,,2026,2026-04-30,David Frankel,120,,,Yes Planet,219
,Mortal Kombat II,מורטל קומבט II,,,,,English,,,2026,2026-05-07,Simon McQuoid,120,,,Yes Planet,219
,no signal,איך שגעתי ת'שודדים,,,,,Hebrew,,,2025,2026-05-07,,80,,,Yes Planet,219
,Star Wars: The Mandalorian and Grogu,מלחמת הכוכבים: המנדלוריאן וגרוגו,,,,,English,,,2026,2026-05-21,Jon Favreau,120,,,Yes Planet,219
,Toy Story 5,צעצוע של סיפור 5,,,,,Hebrew,,,2026,2026-06-18,,120,,,Yes Planet,219
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,קרייג גילספי,120,,,Yes Planet,219
,Moana,מואנה,,,,,English,,,2026,2026-07-09,,120,,,Yes Planet,219
,The Odyssey,האודיסאה,,,,,English,,,2026,2026-07-16,Christopher Nolan,120,,,Yes Planet,219
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-05,,120,All,,Yes Planet,219
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,219
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,219
