showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,The Devil Wears Prada 2,הורים בחופשת לידה – השטן לובשת פראדה 2,,,,,English,,,2026,2026-05-04,,113,All,,Lev Cinema,382
,My Friend Eva,הכל אודות אווה,,,,,Spanish,,,2025,2026-05-07,,100,All,,Lev Cinema,382
,The Choral,המקהלה,,,,,English,,,2025,2026-05-14,,113,,,Lev Cinema,382
,Colours of Time,מועדון שבת בבוקר – צבעי הזמן,,,,,French,,,2025,2026-05-16,,124,,,Lev Cinema,382
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,,124,,,Lev Cinema,382
,La Grazia,החסד,,,,,Italian,,,2025,2026-06-04,,133,,,Lev Cinema,382
,Sitaare Zameen Par,בוליווד סינמה צ'אי -כוכבים על פני האדמה,,,,,Hindi,,,2025,2026-06-04,,155,,,Lev Cinema,382
,Three Men and Vilma,"שלג, גברים וצרות אחרות",,,,,Norwegian,,,2025,2026-06-18,,92,All,,Lev Cinema,382
,I Swear,מילה שלי,,,,,English,,,2025,2026-06-25,,120,,,Lev Cinema,382
,The Invite.,ההזמנה.,,,,,English,,,2026,2026-07-09,,107,,,Lev Cinema,382
,Primavera,פרימוורה,,,,,Italian,,,2025,2026-07-23,,110,,,Lev Cinema,382
,Let It Rain,ויהי גשם,,,,,Swedish,,,2025,2026-08-20,,109,All,,Lev Cinema,382
,A Brief Affair,שנת הבגידה שלי,,,,,Italian,,,2025,2026-09-03,,98,,,Lev Cinema,382
