showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,סרט כחול לבן,סרט כחול לבן,,,,,Hebrew,,,2025,2026-07-30,,86,14+,,MovieLand,573
,A Missing Part,החלק החסר,,,,,French,,,2024,2026-07-30,,98,All,,MovieLand,573
,Spider-Man: Brand New Day- Vos séances en français du film,Spider-Man: Brand New Day- Vos séances en français du film,,,,,English,,,2026,2026-07-30,,140,,,MovieLand,573
,Motor City,מוטור סיטי,,,,,English,,,2025,2026-07-30,,103,16+,,MovieLand,573
,Ice Cream Man,איש הגלידה,,,,,English,,,2026,2026-08-06,,86,,,MovieLand,573
,Valley of Shadows,בחזרה מההימלאיה,,,,,ספרדית,,,2025,2026-08-06,,120,,,MovieLand,573
,"Damned if you do, damned if you don’t",המשפחה האיטלקית שלי,,,,,איטלקית,,,2025,2026-08-06,,97,,,MovieLand,573
,גבעה 338,גבעה 338,,,,,Hebrew,,,2026,2026-08-06,,106,9+,,MovieLand,573
,End of Oak street,סוף רחוב האלון,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,573
,Fuze,פיוז,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,573
,האחד והיחיד שלי,האחד והיחיד שלי,,,,,Hebrew,,,2026,2026-08-13,,117,,,MovieLand,573
,Insidious: Out of the further,הרוע שבפנים: מחוץ למעבר,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,573
,Spa Weekend,ספא וויקנד,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,573
,Coyote vs. ACME,לוני טונס מציגים: קיוטי נגד אקמי,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,573
,Mutiny,נקמה בלב ים,,,,,English,,,2026,2026-08-20,,95,,,MovieLand,573
,The Fast and the Furious 25th Anniversary,מהיר ועצבני - חגיגות 25 שנה,,,,,English,,,2001,2026-08-20,,110,,,MovieLand,573
,Bitter Christmas,חג מולד מר,,,,,ספרדית,,,2026,2026-08-20,,112,,,MovieLand,573
,The Dog Stars,כוכבי הכלב,,,,,English,,,2026,2026-08-27,,120,,,MovieLand,573
,MovieRetro- הזאב מוול סטריט,MovieRetro- הזאב מוול סטריט,,,,,English,,,2013,2026-09-03,,180,,,MovieLand,573
,What Marielle Knows,מה שמריאל יודעת,,,,,German,,,2025,2026-09-03,,86,,,MovieLand,573
,Practical Magic 2,קסם מעשי 2,,,,,English,,,2026,2026-09-10,,120,,,MovieLand,573
,Resident Evil,האויב שבפנים,,,,,English,,,2026,2026-09-17,,120,,,MovieLand,573
,| Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,573
,Heart of the Beast,בלב הפרא,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,573
,Digger,דיגר,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,573
,VERITY,תעתוע,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,573
,The Social Reckoning,החשבון החברתי,,,,,English,,,2026,2026-10-08,,120,,,MovieLand,573
,Waves,גלים של תקווה,,,,,ספרדית,,,2024,2026-10-08,,131,,,MovieLand,573
,Other Mommy,אין כמו אמא,,,,,English,,,2026,2026-10-08,,120,,,MovieLand,573
,Street Fighter,סטריט פייטר,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,573
,MovieRetro- אסירים,MovieRetro- אסירים,,,,,English,,,2013,2026-10-15,,153,,,MovieLand,573
,WHALEFALL,נפילת הלוויתן,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,573
,Clayface,קלייפייס,,,,,English,,,2026,2026-10-22,,120,,,MovieLand,573
,How To Rob A Bank,איך לשדוד בנק,,,,,English,,,2026,2026-11-12,,120,,,MovieLand,573
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,MovieLand,573
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,573
,Focker In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,573
,Hexed,הקס: עולם מכושף,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,573
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,MovieLand,573
,Dune: Part Three,חולית חלק שלישי,,,,,English,,,2026,2026-12-17,,120,,,MovieLand,573
,The Angry Birds movie 3,אנגרי בירדס הסרט 3,,,,,English,,,2026,2026-12-24,,120,,,MovieLand,573
,Werwulf,קללת איש הזאב,,,,,English,,,2027,2027-01-01,,120,,,MovieLand,573
,Ice Age: Boiling Point,עידן הקרח: חם אש,,,,,English,,,2027,2027-02-04,,120,,,MovieLand,573
,Gatto,גאטו,,,,,English,,,2026,2027-03-04,,120,,,MovieLand,573
,Sonic the Hedgehog 4,סוניק הסרט 4,,,,,English,,,2027,2027-03-18,,120,,,MovieLand,573
,Shrek 5,שרק 5,,,,,English,,,2027,2027-06-30,,120,,,MovieLand,573
