showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Four Love Letters,ארבעה מכתבי אהבה,,,,,,,,2026,2026-05-12,,109,,,Hot Cinema,390
,EDEN,עדן,,,,,,,,2024,2026-05-14,,128,16+,,Hot Cinema,390
,The Choral,המקהלה,,,,,,,,2025,2026-05-14,,113,12+,,Hot Cinema,390
,Late shift,משמרת מאוחרת,,,,,,,,2025,2026-05-14,,92,,,Hot Cinema,390
,THE BAD BOY AND ME 2,אהבה מחוץ למגרש 2,,,,,,,,2025,2026-05-14,,100,All,,Hot Cinema,390
,STOLEN GIRL,נעלמת,,,,,,,,2025,2026-05-14,,105,12+,,Hot Cinema,390
,The Mood Board - איב סאן לורן המהפכה שהתחילה בטוקסידו,The Mood Board - איב סאן לורן המהפכה שהתחילה בטוקסידו,,,,,,,,,2026-05-14,,,,,Hot Cinema,390
,MOTHER MARY,MOTHER MARY,,,,,,,,2026,2026-05-14,,112,,,Hot Cinema,390
,xXx: Return of Xander Cage,xXx: عودة زاندر كيج - الترجمة العربية,,,,,,,,2017,2026-05-14,,107,12+,,Hot Cinema,390
,Top Gun: Maverick,טופ גאן חגיגות 40 שנה: אהבה בשחקים מאווריק (2022),,,,,,,,2022,2026-05-14,,131,All,,Hot Cinema,390
,Top Gun,טופ גאן חגיגות 40 שנה: אהבה בשחקים (1986),,,,,,,,1986,2026-05-14,,109,14+,,Hot Cinema,390
,אבו טבלה וחברים,אבו טבלה וחברים,,,,,,,,,2026-05-14,,75,,,Hot Cinema,390
,Top Gun,טופ גאן חגיגות 40 שנה: אהבה בשחקים + אהבה בשחקים מאווריק,,,,,,,,,2026-05-14,,250,14+,,Hot Cinema,390
,Grease,גריז,,,,,,,,1978,2026-05-15,,110,14+,,Hot Cinema,390
,הופה היי - הדור הבא,הופה היי - הדור הבא,,,,,,,,,2026-05-16,,,All,,Hot Cinema,390
,C’était mieux demain,טרום בכורה - מחר יהיה טוב,,,,,,,,2025,2026-05-18,,103,,,Hot Cinema,390
,סינמה אישי גלית יאצפן - אומנות החיים בסטייל adhd,סינמה אישי גלית יאצפן - אומנות החיים בסטייל adhd,,,,,,,,,2026-05-20,,60,,,Hot Cinema,390
,THE MANDALORIAN and GROGU,המנדלוריאן וגרוגו,,,,,,,,2026,2026-05-20,,137,,,Hot Cinema,390
,סדנת טיקטוק – איך להיות חריף ברשתות החברתיות,סדנת טיקטוק – איך להיות חריף ברשתות החברתיות,,,,,,,,,2026-05-20,,,,,Hot Cinema,390
,Fantasy Life,חיים פנטסטיים,,,,,,,,2025,2026-05-21,,91,,,Hot Cinema,390
,IN THE GREY,שטח אפור,,,,,,,,2026,2026-05-21,,98,,,Hot Cinema,390
,סינמה אישי עם קרן אגם,סינמה אישי עם קרן אגם,,,,,,,,,2026-05-27,,70,,,Hot Cinema,390
,ערב תרבות בקולנוע - יהודה אליאס,ערב תרבות בקולנוע - יהודה אליאס,,,,,,,,,2026-05-28,,60,,,Hot Cinema,390
,Pulp Fiction,ספרות זולה,,,,,,,,1994,2026-05-28,,154,16+,,Hot Cinema,390
,Obsession,אובססיה,,,,,,,,2026,2026-05-28,,108,,,Hot Cinema,390
,לירון שלמוני - הנומרולוגיה העמוקה - מערכות יחסים וגלגולים קודמים,לירון שלמוני - הנומרולוגיה העמוקה - מערכות יחסים וגלגולים קודמים,,,,,,,,,2026-05-28,,90,,,Hot Cinema,390
,ערב אישי עם לוסיה דוויק,ערב אישי עם לוסיה דוויק,,,,,,,,,2026-06-01,,120,הגבלת גיל: הותר מגיל 18 בהצגת תעודה מזהה,,Hot Cinema,390
,Masters Of The Universe,שליטי היקום,,,,,,,,2026,2026-06-04,,0,,,Hot Cinema,390
,The Great Lillian Hall,ליליאן הול: האור שבפנים,,,,,,,,2025,2026-06-04,,110,,,Hot Cinema,390
