showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Underwater Speculations,הסתברות לאהבה,,,,,Hebrew,,,2025,2026-04-30,עמיחי גרינברג,94,,,Yes Planet,371
,Heaven and Earth,שמיים וארץ,,,,,Hebrew,,,,2026-05-07,"ארז תדמור, רינת טנג'י לוי",106,,,Yes Planet,371
,Iron Maiden: Burning Ambition,Iron Maiden: Burning Ambition,,,,,English,,,2026,2026-05-07,Malcolm Venville,105,,,Yes Planet,371
,Mortal Kombat II,מורטל קומבט II,,,,,English,,,2026,2026-05-07,Simon McQuoid,120,,,Yes Planet,371
,Normal,עסקים כרגיל,,,,,English,,,2025,2026-05-07,בן וויטלי,90,,,Yes Planet,371
,The Last Whale Singer,הלווייתן הכחול: משימת הצלה,,,,,Hebrew,,,2025,2026-05-07,,92,,,Yes Planet,371
,The Sheep Detectives,בלשי צמרת,,,,,Hebrew,,,2026,2026-05-14,,110,,,Yes Planet,371
,Star Wars: The Mandalorian and Grogu,מלחמת הכוכבים: המנדלוריאן וגרוגו,,,,,English,,,2026,2026-05-21,Jon Favreau,120,,,Yes Planet,371
,Disclosure Day,התגלית,,,,,English,,,2026,2026-06-11,Steven Spielberg,120,,,Yes Planet,371
,Toy Story 5,צעצוע של סיפור 5,,,,,Hebrew,,,2026,2026-06-18,,120,,,Yes Planet,371
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,קרייג גילספי,120,,,Yes Planet,371
,Minions & Monsters,מיניונים ומפלצות,,,,,English,,,2026,2026-07-02,,120,,,Yes Planet,371
,Moana,מואנה,,,,,English,,,2026,2026-07-09,,120,,,Yes Planet,371
,The Odyssey,האודיסאה,,,,,English,,,2026,2026-07-16,Christopher Nolan,120,,,Yes Planet,371
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-30,Destin Daniel Cretton,120,,,Yes Planet,371
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-05,,120,All,,Yes Planet,371
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,371
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,371
