showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Night of the Hunted,מטרה חיה,,,,,English,,,2024,2026-05-07,,94,,,MovieLand,383
,Mortal Kombat II,מורטל קומבט II,,,,,English,,,2026,2026-05-07,,116,,,MovieLand,383
,Normal,עסקים כרגיל,,,,,English,,,2026,2026-05-07,,90,14+,,MovieLand,383
,Nino,נינו,,,,,French,,,2025,2026-05-07,,97,All,,MovieLand,383
,Shell,שקר היופי,,,,,English,,,2024,2026-05-14,,100,,,MovieLand,383
,Mother Mary,Mother Mary,,,,,English,,,2026,2026-05-14,,120,,,MovieLand,383
,Eden,עדן,,,,,English,,,2024,2026-05-14,,129,,,MovieLand,383
,Four Letters Of Love,ארבעה מכתבי אהבה,,,,,English,,,2025,2026-05-14,,109,,,MovieLand,383
,The Bad Boy and Me 2,אהבה מחוץ למגרש 2,,,,,English,,,2025,2026-05-14,,100,,,MovieLand,383
,Late shift,משמרת מאוחרת,,,,,German,,,2025,2026-05-14,,91,,,MovieLand,383
,STOLEN GIRL,נעלמת,,,,,English,,,2025,2026-05-14,,105,,,MovieLand,383
,The Choral,המקהלה,,,,,English,,,2025,2026-05-14,,113,12+,,MovieLand,383
,Star Wars: The Mandalorian and Grogu,המנדלוריאן וגרוגו,,,,,English,,,2026,2026-05-21,,120,,,MovieLand,383
,Passenger,הנוסע,,,,,English,,,2026,2026-05-21,,120,,,MovieLand,383
,IN THE GREY,שטח אפור,,,,,English,,,2026,2026-05-21,,120,,,MovieLand,383
,Fantasy Life,חיים פנטסטיים,,,,,English,,,2025,2026-05-21,,91,,,MovieLand,383
,Not Without Hope,הישרדות ללא תקווה,,,,,English,,,2025,2026-05-28,,120,,,MovieLand,383
,Obsession,אובססיה,,,,,English,,,2026,2026-05-28,,120,,,MovieLand,383
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,,124,All,,MovieLand,383
,Masters Of The Universe,שליטי היקום,,,,,English,,,2026,2026-06-04,,120,,,MovieLand,383
,Scary Movie,מת לצעוק,,,,,English,,,2026,2026-06-04,,120,,,MovieLand,383
,La Grazia,החסד,,,,,איטלקית,,,2025,2026-06-04,,133,All,,MovieLand,383
,שמיים וארץ,שמיים וארץ,,,,,Hebrew,,,2026,2026-06-11,,106,,,MovieLand,383
,Disclosure Day,התגלית,,,,,English,,,2026,2026-06-11,,120,,,MovieLand,383
,Toy Story 5,צעצוע של סיפור 5,,,,,English,,,2026,2026-06-18,,120,,,MovieLand,383
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,,120,,,MovieLand,383
,Minions & Monsters,מיניונים ומפלצות,,,,,English,,,2026,2026-07-02,,120,,,MovieLand,383
,Moana (Live Action),מואנה,,,,,English,,,2026,2026-07-09,,120,,,MovieLand,383
,The Odyssey,האודיסיאה,,,,,English,,,2026,2026-07-16,,120,,,MovieLand,383
,Primavera,פרימוורה,,,,,איטלקית,,,2025,2026-07-23,,110,12+,,MovieLand,383
,Spider-Man: Brand New Day,ספיידרמן: יום חדש,,,,,English,,,2026,2026-07-30,,120,,,MovieLand,383
,End of Oak street,סוף רחוב האלון,,,,,English,,,2026,2026-08-13,,120,,,MovieLand,383
,Insidious: Out of the further,הרוע שבפנים: מחוץ למעבר,,,,,English,,,2026,2026-08-20,,120,,,MovieLand,383
,The Dog Stars,כוכבי הכלב,,,,,English,,,2026,2026-08-27,,120,,,MovieLand,383
,Practical Magic 2,קסם מעשי 2,,,,,English,,,2026,2026-09-10,,120,,,MovieLand,383
,| Forgotten Island,האי הנעלם,,,,,English,,,2026,2026-09-24,,120,,,MovieLand,383
,Digger,דיגר,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,383
,VERITY,תעתוע,,,,,English,,,2026,2026-10-01,,120,,,MovieLand,383
,Street Fighter,סטריט פייטר,,,,,English,,,2026,2026-10-15,,120,,,MovieLand,383
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,MovieLand,383
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,383
,Focker In-Law,פגוש את הכלה,,,,,English,,,2026,2026-11-26,,120,,,MovieLand,383
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,MovieLand,383
,Dune: Part Three,חולית חלק שלישי,,,,,English,,,2026,2026-12-17,,120,,,MovieLand,383
