showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,La Grazia,טרום בכורה – החסד,,,,,Italian,,,2025,2026-05-24,,133,,,Lev Cinema,441
,The Devil Wears Prada 2,הורים בחופשת לידה – השטן לובשת פראדה 2,,,,,English,,,2026,2026-05-25,,113,All,,Lev Cinema,441
,Colours of Time,צבעי הזמן,,,,,French,,,2025,2026-05-28,,124,,,Lev Cinema,441
,A Brief Affair,שישינשי אבן יהודה – שנת הבגידה שלי,,,,,Italian,,,2025,2026-05-29,,98,All,,Lev Cinema,441
,I Swear,טרום בכורה אבן יהודה – מילה שלי,,,,,English,,,2025,2026-05-31,,120,,,Lev Cinema,441
,La Grazia,החסד,,,,,Italian,,,2025,2026-06-04,,133,,,Lev Cinema,441
,Sitaare Zameen Par,בוליווד סינמה צ'אי -כוכבים על פני האדמה,,,,,Hindi,,,2025,2026-06-04,,155,,,Lev Cinema,441
,Three Men and Vilma,"שלג, גברים וצרות אחרות",,,,,Norwegian,,,2025,2026-06-18,,92,All,,Lev Cinema,441
,I Swear,מילה שלי,,,,,English,,,2025,2026-06-25,,120,,,Lev Cinema,441
,The Invite.,ההזמנה.,,,,,English,,,2026,2026-07-09,,107,,,Lev Cinema,441
,Primavera,פרימוורה,,,,,Italian,,,2025,2026-07-23,,110,,,Lev Cinema,441
,Let It Rain,ויהי גשם,,,,,Swedish,,,2025,2026-08-20,,109,All,,Lev Cinema,441
,A Brief Affair,שנת הבגידה שלי,,,,,Italian,,,2025,2026-09-03,,98,,,Lev Cinema,441
