showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
13:55,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15141&theaterId=1293,https://movieland.co.il/order/?eventID=15141&theaterId=1293,Upgrade,2D,English,,2026-02-02,2026,,,,14+,Glilot,MovieLand,169
18:45,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15138&theaterId=1293,https://movieland.co.il/order/?eventID=15138&theaterId=1293,Upgrade,2D,English,,2026-02-02,2026,,,,14+,Glilot,MovieLand,169
21:00,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15140&theaterId=1293,https://movieland.co.il/order/?eventID=15140&theaterId=1293,Upgrade,2D,English,,2026-02-02,2026,,,,14+,Glilot,MovieLand,169
21:30,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15139&theaterId=1293,https://movieland.co.il/order/?eventID=15139&theaterId=1293,Upgrade,2D,English,,2026-02-02,2026,,,,14+,Glilot,MovieLand,169
16:40,CHICKENHARE II,ארנגול וחבורת גנבי הזמן,https://movieland.co.il/order/?eventID=15144&theaterId=1293,https://movieland.co.il/order/?eventID=15144&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-02,,,,,All,Glilot,MovieLand,169
14:35,על כלבים ואנשים,על כלבים ואנשים,https://movieland.co.il/order/?eventID=15146&theaterId=1293,https://movieland.co.il/order/?eventID=15146&theaterId=1293,Upgrade,2D,Hebrew,,2026-02-02,2024,,,,All,Glilot,MovieLand,169
19:00,על כלבים ואנשים,על כלבים ואנשים,https://movieland.co.il/order/?eventID=15145&theaterId=1293,https://movieland.co.il/order/?eventID=15145&theaterId=1293,Upgrade,2D,Hebrew,,2026-02-02,2024,,,,All,Glilot,MovieLand,169
15:05,The Proud Princess,לשבור את הכישוף,https://movieland.co.il/order/?eventID=15143&theaterId=1293,https://movieland.co.il/order/?eventID=15143&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-02,2024,,,,All,Glilot,MovieLand,169
21:30,Avatar: Fire and Ash,אווטאר: אש ואפר,https://movieland.co.il/order/?eventID=15147&theaterId=1293,https://movieland.co.il/order/?eventID=15147&theaterId=1293,Upgrade,2D,English,,2026-02-02,2025,,,,12+,Glilot,MovieLand,169
16:35,Zootopia 2,זוטרופוליס 2,https://movieland.co.il/order/?eventID=15148&theaterId=1293,https://movieland.co.il/order/?eventID=15148&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-02,2025,,,,All,Glilot,MovieLand,169
11:00,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15106&theaterId=1293,https://movieland.co.il/order/?eventID=15106&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,14+,Glilot,MovieLand,169
13:50,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15099&theaterId=1293,https://movieland.co.il/order/?eventID=15099&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,14+,Glilot,MovieLand,169
18:45,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15096&theaterId=1293,https://movieland.co.il/order/?eventID=15096&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,14+,Glilot,MovieLand,169
20:55,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15181&theaterId=1293,https://movieland.co.il/order/?eventID=15181&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,14+,Glilot,MovieLand,169
21:30,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15097&theaterId=1293,https://movieland.co.il/order/?eventID=15097&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,14+,Glilot,MovieLand,169
16:40,CHICKENHARE II,ארנגול וחבורת גנבי הזמן,https://movieland.co.il/order/?eventID=15100&theaterId=1293,https://movieland.co.il/order/?eventID=15100&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-03,,,,,All,Glilot,MovieLand,169
20:15,Shelter,המגן,https://movieland.co.il/order/?eventID=15101&theaterId=1293,https://movieland.co.il/order/?eventID=15101&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,14+,Glilot,MovieLand,169
22:35,Send Help,הצילו,https://movieland.co.il/order/?eventID=15104&theaterId=1293,https://movieland.co.il/order/?eventID=15104&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,16+,Glilot,MovieLand,169
12:15,על כלבים ואנשים,על כלבים ואנשים,https://movieland.co.il/order/?eventID=15105&theaterId=1293,https://movieland.co.il/order/?eventID=15105&theaterId=1293,Upgrade,2D,Hebrew,,2026-02-03,2024,,,,All,Glilot,MovieLand,169
14:15,על כלבים ואנשים,על כלבים ואנשים,https://movieland.co.il/order/?eventID=15103&theaterId=1293,https://movieland.co.il/order/?eventID=15103&theaterId=1293,Upgrade,2D,Hebrew,,2026-02-03,2024,,,,All,Glilot,MovieLand,169
16:10,The SpongeBob Movie: Search for SquarePants,בובספוג הסרט: מחפשים את מכנסמרובע,https://movieland.co.il/order/?eventID=15095&theaterId=1293,https://movieland.co.il/order/?eventID=15095&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-03,2025,,,,All,Glilot,MovieLand,169
14:55,HAMNET,המנט,https://movieland.co.il/order/?eventID=15107&theaterId=1293,https://movieland.co.il/order/?eventID=15107&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,All,Glilot,MovieLand,169
18:20,HAMNET,המנט,https://movieland.co.il/order/?eventID=15179&theaterId=1293,https://movieland.co.il/order/?eventID=15179&theaterId=1293,Upgrade,2D,English,,2026-02-03,2026,,,,All,Glilot,MovieLand,169
13:55,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15154&theaterId=1293,https://movieland.co.il/order/?eventID=15154&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,14+,Glilot,MovieLand,169
18:45,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15151&theaterId=1293,https://movieland.co.il/order/?eventID=15151&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,14+,Glilot,MovieLand,169
20:50,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15153&theaterId=1293,https://movieland.co.il/order/?eventID=15153&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,14+,Glilot,MovieLand,169
21:30,The Housemaid,עוזרת הבית,https://movieland.co.il/order/?eventID=15152&theaterId=1293,https://movieland.co.il/order/?eventID=15152&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,14+,Glilot,MovieLand,169
16:40,CHICKENHARE II,ארנגול וחבורת גנבי הזמן,https://movieland.co.il/order/?eventID=15156&theaterId=1293,https://movieland.co.il/order/?eventID=15156&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-04,,,,,All,Glilot,MovieLand,169
18:25,Shelter,המגן,https://movieland.co.il/order/?eventID=15157&theaterId=1293,https://movieland.co.il/order/?eventID=15157&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,14+,Glilot,MovieLand,169
14:10,Send Help,הצילו,https://movieland.co.il/order/?eventID=15155&theaterId=1293,https://movieland.co.il/order/?eventID=15155&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,16+,Glilot,MovieLand,169
20:00,Send Help,הצילו,https://movieland.co.il/order/?eventID=15160&theaterId=1293,https://movieland.co.il/order/?eventID=15160&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,16+,Glilot,MovieLand,169
22:30,Send Help,הצילו,https://movieland.co.il/order/?eventID=15159&theaterId=1293,https://movieland.co.il/order/?eventID=15159&theaterId=1293,Upgrade,2D,English,,2026-02-04,2026,,,,16+,Glilot,MovieLand,169
14:15,על כלבים ואנשים,על כלבים ואנשים,https://movieland.co.il/order/?eventID=15158&theaterId=1293,https://movieland.co.il/order/?eventID=15158&theaterId=1293,Upgrade,2D,Hebrew,,2026-02-04,2024,,,,All,Glilot,MovieLand,169
16:10,The SpongeBob Movie: Search for SquarePants,בובספוג הסרט: מחפשים את מכנסמרובע,https://movieland.co.il/order/?eventID=15150&theaterId=1293,https://movieland.co.il/order/?eventID=15150&theaterId=1293,Upgrade,2D,English,Hebrew,2026-02-04,2025,,,,All,Glilot,MovieLand,169
19:00,MovieRetro- חולית (1984),MovieRetro- חולית (1984),https://movieland.co.il/order/?eventID=13698&theaterId=1293,https://movieland.co.il/order/?eventID=13698&theaterId=1293,Upgrade,2D,English,,2026-02-05,1984,,,,,Glilot,MovieLand,169
10:45,"מועדון סרטי איכות CLASSIC- ""מי בעד"" בטרום בכורה","מועדון סרטי איכות CLASSIC- ""מי בעד"" בטרום בכורה",https://movieland.co.il/order/?eventID=13939&theaterId=1293,https://movieland.co.il/order/?eventID=13939&theaterId=1293,Upgrade,2D,ספרדית,,2026-02-13,2025,,,,,Glilot,MovieLand,169
12:00,"מועדון סרטי איכות CLASSIC- ""מי בעד"" בטרום בכורה","מועדון סרטי איכות CLASSIC- ""מי בעד"" בטרום בכורה",https://movieland.co.il/order/?eventID=14222&theaterId=1293,https://movieland.co.il/order/?eventID=14222&theaterId=1293,Upgrade,2D,ספרדית,,2026-02-13,2025,,,,,Glilot,MovieLand,169
10:45,"מועדון סרטי איכות CLASSIC - ""כוכבים על פני האדמה 2""","מועדון סרטי איכות CLASSIC - ""כוכבים על פני האדמה 2""",https://movieland.co.il/order/?eventID=13692&theaterId=1293,https://movieland.co.il/order/?eventID=13692&theaterId=1293,Upgrade,2D,Hindi,,2026-02-27,2025,,,,All,Glilot,MovieLand,169
12:00,"מועדון סרטי איכות CLASSIC - ""כוכבים על פני האדמה 2""","מועדון סרטי איכות CLASSIC - ""כוכבים על פני האדמה 2""",https://movieland.co.il/order/?eventID=13693&theaterId=1293,https://movieland.co.il/order/?eventID=13693&theaterId=1293,Upgrade,2D,Hindi,,2026-02-27,2025,,,,All,Glilot,MovieLand,169
10:45,"מועדון סרטי איכות CLASSIC- ""בחירתו של הפסנתרן"" בטרום בכורה","מועדון סרטי איכות CLASSIC- ""בחירתו של הפסנתרן"" בטרום בכורה",https://movieland.co.il/order/?eventID=14226&theaterId=1293,https://movieland.co.il/order/?eventID=14226&theaterId=1293,Upgrade,2D,French,,2026-03-06,2024,,,,,Glilot,MovieLand,169
12:00,"מועדון סרטי איכות CLASSIC- ""בחירתו של הפסנתרן"" בטרום בכורה","מועדון סרטי איכות CLASSIC- ""בחירתו של הפסנתרן"" בטרום בכורה",https://movieland.co.il/order/?eventID=14227&theaterId=1293,https://movieland.co.il/order/?eventID=14227&theaterId=1293,Upgrade,2D,French,,2026-03-06,2024,,,,,Glilot,MovieLand,169
18:30,MovieRetro- הסיפור שאינו נגמר,MovieRetro- הסיפור שאינו נגמר,https://movieland.co.il/order/?eventID=13701&theaterId=1293,https://movieland.co.il/order/?eventID=13701&theaterId=1293,Upgrade,2D,English,,2026-03-12,1984,,,,,Glilot,MovieLand,169
10:15,"מועדון סרטי איכות Classic- ""שירותים- סיפור אהבה""","מועדון סרטי איכות Classic- ""שירותים- סיפור אהבה""",https://movieland.co.il/order/?eventID=15182&theaterId=1293,https://movieland.co.il/order/?eventID=15182&theaterId=1293,Upgrade,2D,Hindi,,2026-03-20,2017,,,,,Glilot,MovieLand,169
