showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,Stray Kids : The dominATE Experience,Stray Kids : The dominATE Experience,,,,,English,,,,2026-02-05,,145,,,Yes Planet,137
,TWENTY ONE PILOTS: MORE THAN WE EVER IMAGINED,TWENTY ONE PILOTS: MORE THAN WE EVER IMA,,,,,English,,,2025,2026-02-26,,119,,,Yes Planet,137
,BULL RUN,הכריש מוול סטריט,,,,,English,,,2024,2026-01-22,Alfredo Barrios Jr.,97,,,Yes Planet,137
,HAMNET,המנט,,,,,English,,,2026,2026-01-22,Chloé Zhao,120,,,Yes Planet,137
,Mercy,הנאשם,,,,,English,,,2026,2026-01-22,Timur Bekmambetov,100,,,Yes Planet,137
,That Summer in PAris,הקיץ ההוא בפריז,,,,,French,,,2025,2026-01-22,ולנטין קאדיק,77,All,,Yes Planet,137
,Heaven and Earth,שמיים וארץ,,,,,Hebrew,,,,2026-01-28,"ארז תדמור, רינת טנג'י לוי",106,,,Yes Planet,137
,CHRISTY,כריסטי,,,,,English,,,2025,2026-01-29,David Michôd,135,,,Yes Planet,137
,Chickenhare and the Secret of the Groundhog,ארנגול וחבורת גיבורי הזמן,,,,,Hebrew,,,,2026-01-29,,90,,,Yes Planet,137
,JUNGLE BEAT 2: THE PAST,בקצב הג'ונגל 2,,,,,Hebrew,,,2025,2026-01-29,,91,,,Yes Planet,137
,Of dogs and men,על כלבים ואנשים,,,,,Hebrew,,,2024,2026-01-29,דני רוזנברג,82,All,,Yes Planet,137
,Send Help,הצילו,,,,,English,,,2026,2026-01-29,Sam Raimi,120,,,Yes Planet,137
,"Die, my love","תמות, אהובי",,,,,English,,,2025,2026-02-05,Lynne Ramsay,120,,,Yes Planet,137
,Madly,השגעון שלנו,,,,,IT,,,2025,2026-02-05,פאולו ג'נובזה,97,All,,Yes Planet,137
,Ruth,חשבונות שמיים,,,,,Hebrew,,,2025,2026-02-05,אסתי ביטון שושן,87,,,Yes Planet,137
,Kill Bill: The Whole Bloody Affair,להרוג את ביל: סיפור הדמים המלא,,,,,English,,,,2026-02-12,קוונטין טרנטינו,275,,,Yes Planet,137
,Wuthering Heights,אנקת גבהים,,,,,English,,,2026,2026-02-12,Emerald Fennell,120,,,Yes Planet,137
,David,דויד הסרט,,,,,English,,,2025,2026-02-26,,110,,,Yes Planet,137
,EPiC: Elvis Presley in Concert,EPiC אלביס פרסלי בהופעה,,,,,English,,,2025,2026-02-26,Baz Luhrmann,100,,,Yes Planet,137
,GOAT,להעז בגדול,,,,,English,,,2026,2026-02-26,,120,,,Yes Planet,137
,SCARLET,סקרלט,,,,,Japanese,,,2025,2026-02-26,Mamoru Hosoda,111,,,Yes Planet,137
,Hoppers,קופצים בראש,,,,,English,,,2026,2026-03-05,,120,,,Yes Planet,137
,June and John,ג'ון וג'ון,,,,,English,,,2025,2026-04-02,Luc Besson,92,,,Yes Planet,137
,Super Mario Galaxy,סופר מריו גלקסי,,,,,English,,,2026,2026-04-02,,120,,,Yes Planet,137
,Michael,מייקל,,,,,English,,,2026,2026-04-23,Antoine Fuqua,120,,,Yes Planet,137
,The Devil Wears Prada 2,השטן לובשת פראדה 2,,,,,English,,,2026,2026-04-30,David Frankel,120,,,Yes Planet,137
,Mortal Kombat II,מורטל קומבט II,,,,,English,,,2026,2026-05-07,Simon McQuoid,120,,,Yes Planet,137
,Star Wars: The Mandalorian and Grogu,מלחמת הכוכבים: המנדלוריאן וגרוגו,,,,,English,,,2026,2026-05-21,Jon Favreau,120,,,Yes Planet,137
,Toy Story 5,צעצוע של סיפור 5,,,,,Hebrew,,,2026,2026-06-18,,120,,,Yes Planet,137
,Supergirl,סופרגירל,,,,,English,,,2026,2026-06-25,קרייג גילספי,120,,,Yes Planet,137
,Moana,מואנה,,,,,English,,,2026,2026-07-09,,120,,,Yes Planet,137
,The Odyssey,האודיסאה,,,,,English,,,2026,2026-07-16,Christopher Nolan,120,,,Yes Planet,137
,The Cat In The Hat,חתול תעלול: הסרט,,,,,English,,,2026,2026-11-05,,120,All,,Yes Planet,137
,The Hunger Games: Sunrise on the Reaping,משחקי הרעב: זריחה על האסיף,,,,,English,,,2026,2026-11-19,,120,,,Yes Planet,137
,Avengers: Doomsday,"הנוקמים: עלייתו של ד""ר דום",,,,,English,,,2026,2026-12-17,,120,,,Yes Planet,137
