showtime,english_title,hebrew_title,english_href,hebrew_href,screening_type,screening_tech,original_language,dub_language,date_of_showing,release_year,release_date,directed_by,runtime,rating,screening_city,cinema,run_id
,שבלול בצנצנת,שבלול בצנצנת,,,,,,,,2026,2026-01-17,,45,,,Hot Cinema,137
,Christy,כריסטי,,,,,,,,2025,2026-01-20,,135,,,Hot Cinema,137
,ערב הפרשת חלה,ערב הפרשת חלה,,,,,,,,,2026-01-20,,,,,Hot Cinema,137
,ערב אישי עם אפרת וכטל,ערב אישי עם אפרת וכטל,,,,,,,,,2026-01-20,,70,,,Hot Cinema,137
,אלמוג בוקר - הקרב על הבית,אלמוג בוקר - הקרב על הבית,,,,,,,,,2026-01-20,,,,,Hot Cinema,137
,That Summer In Paris,הקיץ ההוא בפריז,,,,,,,,2025,2026-01-20,,77,,,Hot Cinema,137
,Bull Run,הכריש מוול סטריט,,,,,,,,2024,2026-01-22,,97,,,Hot Cinema,137
,HAMNET,המנט,,,,,,,,2026,2026-01-22,,125,,,Hot Cinema,137
,Mercy,הנאשם,,,,,,,,2026,2026-01-22,,0,,,Hot Cinema,137
,הטרקטור בארגז החול,הטרקטור בארגז החול,,,,,,,,,2026-01-24,,60,,,Hot Cinema,137
,דובי לא לא,דובי לא לא,,,,,,,,,2026-01-24,,60,,,Hot Cinema,137
,Inspector Sun,שבת משפחתית - בלש על שמונה עברית,,,,,,,,2022,2026-01-24,,87,,,Hot Cinema,137
,Home Alone,שכחו אותי בבית,,,,,,,,1990,2026-01-24,,103,,,Hot Cinema,137
,בוקר תרבות בקולנוע,בוקר תרבות בקולנוע - יהודה אליאס,,,,,,,,,2026-01-28,,60,,,Hot Cinema,137
,Sliding Doors,דלתות מסתובבות,,,,,,,,1998,2026-01-29,,99,,,Hot Cinema,137
,A Pale View of H,נוף גבעות חיוור,,,,,,,,2025,2026-01-29,,123,,,Hot Cinema,137
,Jungle Beat 2: The Past,בקצב הג'ונגל 2,,,,,,,,2026,2026-01-29,,91,,,Hot Cinema,137
,Shelter,המגן,,,,,,,,2026,2026-01-29,,107,,,Hot Cinema,137
,Bombe Mayses,באמבע מעשיות - מופע ייחודי של יונתן אלמן,,,,,,,,2026,2026-01-29,,70,,,Hot Cinema,137
,Send Help,הצילו,,,,,,,,2025,2026-01-29,,0,,,Hot Cinema,137
,Of Dogs and Men,על כלבים ואנשים,,,,,,,,2024,2026-01-29,,82,,,Hot Cinema,137
,סינמה אישי הדר מרקס,ערב אישי עם הדר מרקס ואורח הכבוד בני כבודי,,,,,,,,,2026-02-05,,70,,,Hot Cinema,137
,"Die, my love","תמות, אהובי",,,,,,,,2026,2026-02-05,,119,,,Hot Cinema,137
,Stray Kids : The dominATE Experience,Stray Kids ההופעה,,,,,,,,2026,2026-02-05,,145,,,Hot Cinema,137
,חשבונות שמיים,חשבונות שמיים,,,,,,,,2025,2026-02-05,,87,,,Hot Cinema,137
,Return to Silent Hill,בחזרה לסיילנט היל,,,,,,,,2026,2026-02-05,,106,,,Hot Cinema,137
,Predator,הטורף,,,,,,,,1987,2026-02-05,,106,,,Hot Cinema,137
,הצגה הדייג ודג הזהב,הצגה הדייג ודג הזהב,,,,,,,,,2026-02-07,,60,,,Hot Cinema,137
,יובל אברמוביץ',יובל אברמוביץ' - הרשימה - חלומות שצריך לצעוק,,,,,,,,,2026-02-09,,60,,,Hot Cinema,137
,בוקר תרבות בקולנוע - אהרון פררה,בוקר תרבות בקולנוע - אהרון פררה,,,,,,,,,2026-02-11,,45,,,Hot Cinema,137
,ערב אישי עם רוני שינקמן – הרצאה לוולנטיין,ערב אישי עם רוני שינקמן – הרצאה לוולנטיין,,,,,,,,,2026-02-12,,80,,,Hot Cinema,137
,ננסי ברנדס ואוסנת שיר-וישינסקי -החיים זה לא שחור לבן,ננסי ברנדס ואוסנת שיר-וישינסקי -החיים זה לא שחור לבן,,,,,,,,,2026-02-12,,60,,,Hot Cinema,137
,סינמה אישי עם יניב קטן,סינמה אישי עם יניב קטן,,,,,,,,,2026-02-12,,,,,Hot Cinema,137
,I Feel Pretty,ערב בנות ליום האהבה עם הסרט - מרגישה פצצה,,,,,,,,2018,2026-02-12,,110,,,Hot Cinema,137
,Wuthering Heights,אנקת גבהים,,,,,,,,2026,2026-02-12,,0,,,Hot Cinema,137
,Crime 101,פשע 101,,,,,,,,2026,2026-02-12,,135,,,Hot Cinema,137
,Solo Mio,להתאהב ברומא,,,,,,,,2026,2026-02-12,,100,,,Hot Cinema,137
,DJ Ahmet,להזיז הרים,,,,,,,,2025,2026-02-12,,99,,,Hot Cinema,137
,ADDITION,לאהוב את גרייס,,,,,,,,2024,2026-02-12,,90,,,Hot Cinema,137
,דניאל אסייג מגיע לHOT CINEMA,דניאל אסייג מגיע לHOT CINEMA,,,,,,,,,2026-02-12,,60,,,Hot Cinema,137
,סינדי צ'אדי - סינמה אישי,סינדי צ'אדי - סינמה אישי,,,,,,,,,2026-02-18,,,,,Hot Cinema,137
,מופע שלישיית הנובים,מופע שלישיית הנובים,,,,,,,,,2026-02-19,,70,,,Hot Cinema,137
,Se7en,שבעה חטאים,,,,,,,,1995,2026-02-19,,127,,,Hot Cinema,137
,עדי אברהמי - תגבירי את האור שבך - מופע פסנתר אקוסטי,עדי אברהמי - תגבירי את האור שבך - מופע פסנתר אקוסטי,,,,,,,,,2026-02-19,,45,,,Hot Cinema,137
,GOAT,להעז בגדול,,,,,,,,2026,2026-02-19,,0,,,Hot Cinema,137
,Holla Chao,הולה צ'או,,,,,,,,2025,2026-02-19,,85,,,Hot Cinema,137
,"Good Luck, Have Fun, Don't Die","בהצלחה, תהנו, אל תמותו",,,,,,,,2025,2026-02-19,,133,,,Hot Cinema,137
,שעת סיפור: אבא עושה בושות,שעת סיפור: אבא עושה בושות,,,,,,,,2024,2026-02-21,,45,,,Hot Cinema,137
,בוקר תרבות בקולנוע - ולרי שוורץ,בוקר תרבות בקולנוע - ולרי שוורץ,,,,,,,,,2026-02-25,,70,,,Hot Cinema,137
,GOAT,להעז בגדול מדובב לערבית,,,,,,,,2026,2026-02-26,,100,,,Hot Cinema,137
,Stand Your Ground,השורד האחרון 2,,,,,,,,2025,2026-02-26,,99,,,Hot Cinema,137
,The Good The Bad and The Ugly,"הטוב, הרע והמכוער",,,,,,,,1966,2026-02-26,,161,,,Hot Cinema,137
,7 Scream,צעקה 7,,,,,,,,2026,2026-02-26,,0,,,Hot Cinema,137
,Is This Thing On?,זה עובד?,,,,,,,,2026,2026-02-26,,121,,,Hot Cinema,137
,EPiC: Elvis Presley in Concert,אלביס פרסלי בהופעה,,,,,,,,2026,2026-02-26,,100,,,Hot Cinema,137
,מי מפחד מחנה לסלאו,מי מפחד מחנה לסלאו,,,,,,,,,2026-02-26,,,,,Hot Cinema,137
,דוד הסרט אנגלית,דוד הסרט,,,,,,,,2026,2026-02-26,,0,,,Hot Cinema,137
,SCARLET,SCARLET,,,,,,,,2026,2026-02-26,,111,,,Hot Cinema,137
,מופע - נשים ונפלאות,מופע - נשים ונפלאות,,,,,,,,,2026-03-03,,,,,Hot Cinema,137
,מגילת אסתר,מגילת אסתר,,,,,,,,,2026-03-04,,60,,,Hot Cinema,137
,מעיין דורי - למקם את האור,מעיין דורי - למקם את האור,,,,,,,,,2026-03-05,,60,,,Hot Cinema,137
,Giant,ענק,,,,,,,,2025,2026-03-05,,120,,,Hot Cinema,137
,Hoppers,קופצים בראש,,,,,,,,2026,2026-03-05,,0,,,Hot Cinema,137
,Reminders of him,מזכרת ממנו,,,,,,,,2026,2026-03-05,,0,,,Hot Cinema,137
,How To Make a Killing,עשיר רצח,,,,,,,,2026,2026-03-12,,98,,,Hot Cinema,137
,Looper,לופר,,,,,,,,,2026-03-19,,118,,,Hot Cinema,137
,Billie Eilish HIT ME HARD 3D,בילי אייליש סיבוב ההופעות HIT ME HARD 3D,,,,,,,,2026,2026-03-19,,0,,,Hot Cinema,137
,שמיים וארץ,טרום בכורה - שמיים וארץ,,,,,,,,2025,2026-03-19,,106,,,Hot Cinema,137
,מופע אלאדין,מופע אלאדין,,,,,,,,,2026-03-26,,60,,,Hot Cinema,137
,They Will Kill You,הם ירצחו אותך,,,,,,,,2026,2026-03-26,,0,,,Hot Cinema,137
,סיפור ההגדה – דנה בנדנה,סיפור ההגדה – דנה בנדנה,,,,,,,,,2026-04-07,,60,,,Hot Cinema,137
,Ready or not 2: here I come,מי שעומד מאחוריי 2,,,,,,,,2026,2026-04-09,,0,,,Hot Cinema,137
,"You, Me & Tuscany","אני, אתה וטוסקנה",,,,,,,,2026,2026-04-09,,0,,,Hot Cinema,137
,Shell,שקר היופי,,,,,,,,2024,2026-04-09,,100,,,Hot Cinema,137
,מירית גליצקי מוגזמת,מירית גליצקי מוגזמת,,,,,,,,,2026-04-16,,70,,,Hot Cinema,137
,Valley of Shadows,טרום בכורה - בחזרה מההימלאיה,,,,,,,,2024,2026-04-19,,120,,,Hot Cinema,137
,Michael,מייקל,,,,,,,,2026,2026-04-23,,0,,,Hot Cinema,137
,Pirates Of The Caribbean: The Curse Of The Black P,שודדי הקאריביים: קללת הפנינה השחורה,,,,,,,,2003,2026-04-23,,143,,,Hot Cinema,137
,הצגה יהושוע פרוע,הצגה יהושוע פרוע,,,,,,,,,2026-04-25,,60,,,Hot Cinema,137
,SEESTARZ,SEESTARZ,,,,,,,,,2026-05-07,,70,,,Hot Cinema,137
,THE SHEEP DETECTIVES,בלשי צמרת,,,,,,,,2026,2026-05-07,,0,,,Hot Cinema,137
,Mortal Kombat II,מורטל קומבט 2,,,,,,,,2026,2026-05-14,,116,,,Hot Cinema,137
,Grease,גריז,,,,,,,,1978,2026-06-11,,110,,,Hot Cinema,137
,Toy Story 5,צעצוע של סיפור 5,,,,,,,,2026,2026-06-18,,0,,,Hot Cinema,137
,The Cat in the Hat,חתול תעלול,,,,,,,,2026,2026-11-26,,0,,,Hot Cinema,137
